Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
3027444,31990-5,14-3-3 Ag [Units/volume] in Cerebral spinal fluid,Lab Test,Measurement,LOINC,Valid,Standard,8,3027444,31990-5,14-3-3 Ag [Units/volume] in Cerebral spinal fluid,LOINC,No,
3026649,14019-4,HTLV I+II gp46 Ab [Presence] in Serum or Plasma by Immunoblot,Lab Test,Measurement,LOINC,Valid,Standard,8,3026649,14019-4,HTLV I+II gp46 Ab [Presence] in Serum or Plasma by Immunoblot,LOINC,No,
4210758,56919009,Butabarbital measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3026054,3418-1,Butabarbital [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
4191117,392458004,Paper wasp venom specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3026046,6198-6,Paper wasp IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
4303706,388733001,Peach specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3025966,6205-9,Peach IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
4017473,105066007,Amobarbital measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3024975,3338-1,Amobarbital [Mass/volume] in Serum or Plasma,LOINC,Yes,Subsumes
3024062,14027-7,HTLV I+II rgp21 Ab [Presence] in Serum or Plasma by Immunoblot,Lab Test,Measurement,LOINC,Valid,Standard,8,3024062,14027-7,HTLV I+II rgp21 Ab [Presence] in Serum or Plasma by Immunoblot,LOINC,No,
3020720,21636-6,BRCA1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,Lab Test,Measurement,LOINC,Valid,Standard,8,3020720,21636-6,BRCA1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,No,
4306220,388714006,Avocado specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3018669,6033-5,Avocado IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
3017840,6800-7,Spermatozoa Motile/100 spermatozoa in Semen,Lab Test,Measurement,LOINC,Valid,Standard,8,3017840,6800-7,Spermatozoa Motile/100 spermatozoa in Semen,LOINC,No,
4107047,29802007,Titanium measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3016642,8244-6,Titanium [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
3016437,598-3,Bacteria identified in Aspirate by Anaerobe culture,Lab Test,Measurement,LOINC,Valid,Standard,8,3016437,598-3,Bacteria identified in Aspirate by Anaerobe culture,LOINC,No,
3016296,14020-2,HTLV I+II p19 Ab [Presence] in Serum or Plasma by Immunoblot,Lab Test,Measurement,LOINC,Valid,Standard,8,3016296,14020-2,HTLV I+II p19 Ab [Presence] in Serum or Plasma by Immunoblot,LOINC,No,
4189049,388683004,Mackerel specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3014946,7474-0,Mackerel IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
4191116,392456000,Yellow hornet venom specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3014033,6288-5,Yellow Hornet IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
3011699,3206-0,Coagulation factor VIII inhibitor [Presence] in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,8,3011699,3206-0,Coagulation factor VIII inhibitor [Presence] in Platelet poor plasma by Coagulation assay,LOINC,No,
4214133,392304009,Wormwood specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3011492,6286-9,Wormwood IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
3010908,19774-9,Cytology study comment Cervical or vaginal smear or scraping Cyto stain,Lab Test,Measurement,LOINC,Valid,Standard,8,3010908,19774-9,Cytology study comment Cervical or vaginal smear or scraping Cyto stain,LOINC,No,
4191110,392429002,Horse dander specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3010726,6143-2,Horse dander IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
3008253,14021-0,HTLV I+II p24 Ab [Presence] in Serum or Plasma by Immunoblot,Lab Test,Measurement,LOINC,Valid,Standard,8,3008253,14021-0,HTLV I+II p24 Ab [Presence] in Serum or Plasma by Immunoblot,LOINC,No,
3007059,24458-2,Interleukin 2 receptor [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,8,3007059,24458-2,Interleukin 2 receptor [Mass/volume] in Serum or Plasma,LOINC,No,
3003648,21723-2,SERPINA1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,Lab Test,Measurement,LOINC,Valid,Standard,8,3003648,21723-2,SERPINA1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,No,
4018317,104688003,"Glucose measurement, quantitative",Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3003435,1552-9,Glucose [Mass/volume] in Serum or Plasma --pre 75 g glucose PO,LOINC,Yes,Is a
4014777,104447005,17-Hydroxypregnenolone measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3001482,6765-2,17-Hydroxypregnenolone [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
4012481,113085002,Desipramine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,8,3000167,3531-1,Desipramine [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
2212791,No matching concept,No matching concept,Undefined,Unknown,None,Invalid,Non-standard,8,2212791,No matching concept,No matching concept,None,No,
2212344,No matching concept,No matching concept,Undefined,Unknown,None,Invalid,Non-standard,8,2212344,No matching concept,No matching concept,None,No,
1635317,FIGO-Grade-1,FIGO grade 1,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,8,1635317,FIGO-Grade-1,FIGO grade 1,Cancer Modifier,No,
1635145,c-7th_AJCC/UICC-T3c,AJCC/UICC 7th clinical T3c Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,8,1635145,c-7th_AJCC/UICC-T3c,AJCC/UICC 7th clinical T3c Category,Cancer Modifier,No,
1634251,p-6th_AJCC/UICC-T3c,AJCC/UICC 6th pathological T3c Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,8,1634251,p-6th_AJCC/UICC-T3c,AJCC/UICC 6th pathological T3c Category,Cancer Modifier,No,
1634247,c-6th_AJCC/UICC-T4a,AJCC/UICC 6th clinical T4a Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,8,1634247,c-6th_AJCC/UICC-T4a,AJCC/UICC 6th clinical T4a Category,Cancer Modifier,No,
1633279,p-6th_AJCC/UICC-T0,AJCC/UICC 6th pathological T0 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,8,1633279,p-6th_AJCC/UICC-T0,AJCC/UICC 6th pathological T0 Category,Cancer Modifier,No,
4004859,121274001,Insulin-like growth factor binding protein 1 measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,42868434,69945-4,Insulin-like growth factor binding protein 1 [Presence] in Vaginal fluid,LOINC,Yes,Is a
42529070,82939-0,Genetic variant details in Blood or Tissue by Molecular genetics method Narrative,Lab Test,Measurement,LOINC,Valid,Standard,7,42529070,82939-0,Genetic variant details in Blood or Tissue by Molecular genetics method Narrative,LOINC,No,
4085922,243790003,Infection screening,Procedure,Measurement,SNOMED,Valid,Standard,7,4085922,243790003,Infection screening,SNOMED,No,
40765679,62947-7,MPL gene p.Trp515Leu+Trp515Lys+Ser505Asn [Presence] in Blood or Tissue by Molecular genetics method,Lab Test,Measurement,LOINC,Valid,Standard,7,40765679,62947-7,MPL gene p.Trp515Leu+Trp515Lys+Ser505Asn [Presence] in Blood or Tissue by Molecular genetics method,LOINC,No,
40763960,61199-6,HIV 1 integrase gene mutations detected [Identifier],Lab Test,Measurement,LOINC,Valid,Standard,7,40763960,61199-6,HIV 1 integrase gene mutations detected [Identifier],LOINC,No,
4012918,11274001,Lactate dehydrogenase measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,40763079,60019-7,Lactate dehydrogenase [Enzymatic activity/volume] in Pericardial fluid by Lactate to pyruvate reaction,LOINC,Yes,Subsumes
40762535,59473-9,Calcium.ionized [Mass/volume] adjusted to pH 7.4 in Venous blood by Ion-selective membrane electrode (ISE),Lab Test,Measurement,LOINC,Valid,Standard,7,40762535,59473-9,Calcium.ionized [Mass/volume] adjusted to pH 7.4 in Venous blood by Ion-selective membrane electrode (ISE),LOINC,No,
40761030,57921-9,"Carbon dioxide, total [Moles/volume] in Arterial cord blood by calculation",Lab Test,Measurement,LOINC,Valid,Standard,7,40761030,57921-9,"Carbon dioxide, total [Moles/volume] in Arterial cord blood by calculation",LOINC,No,
40760093,56974-9,Oligoclonal bands [Interpretation] in Serum or Plasma by Isoelectric focusing,Lab Test,Measurement,LOINC,Valid,Standard,7,40760093,56974-9,Oligoclonal bands [Interpretation] in Serum or Plasma by Isoelectric focusing,LOINC,No,
40758229,55099-6,Parainfluenza virus 3 [Presence] in Specimen by Organism specific culture,Lab Test,Measurement,LOINC,Valid,Standard,7,40758229,55099-6,Parainfluenza virus 3 [Presence] in Specimen by Organism specific culture,LOINC,No,
40758228,55098-8,Parainfluenza virus 2 [Presence] in Specimen by Organism specific culture,Lab Test,Measurement,LOINC,Valid,Standard,7,40758228,55098-8,Parainfluenza virus 2 [Presence] in Specimen by Organism specific culture,LOINC,No,
4191117,392458004,Paper wasp venom specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3966428,102652-5,Paper wasp IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
4213441,392455001,Honey bee venom specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3966185,102174-0,Honey bee IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
3965911,102519-6,Rough Pigweed IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Lab Test,Measurement,LOINC,Valid,Standard,7,3965911,102519-6,Rough Pigweed IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,No,
4303706,388733001,Peach specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3965610,102500-6,Peach IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
4302232,388571006,"Cheese, cheddar type specific IgE antibody measurement",Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3965533,102223-5,Cheese cheddar type IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
3965509,102964-4,Penicillium notatum IgG Ab [Presence] in Serum by Radioallergosorbent test (RAST),Lab Test,Measurement,LOINC,Valid,Standard,7,3965509,102964-4,Penicillium notatum IgG Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,No,
4303711,388787007,Pacific squid specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3965189,102608-7,Pacific Squid IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
4191110,392429002,Horse dander specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3965180,102379-5,Horse dander IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
4191123,392489000,Phoma betae specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3964648,102513-9,Phoma betae IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
37019966,92674-1,CSF3R gene exons 14 and 17 targeted mutation analysis in Blood or Tissue by Molecular genetics method,Lab Test,Measurement,LOINC,Valid,Standard,7,37019966,92674-1,CSF3R gene exons 14 and 17 targeted mutation analysis in Blood or Tissue by Molecular genetics method,LOINC,No,
36659945,94584-0,Varicella zoster virus DNA [Presence] in Specimen by NAA with non-probe detection,Lab Test,Measurement,LOINC,Valid,Standard,7,36659945,94584-0,Varicella zoster virus DNA [Presence] in Specimen by NAA with non-probe detection,LOINC,No,
36203190,85359-8,Phosphatidylserine-prothrombin complex IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,7,36203190,85359-8,Phosphatidylserine-prothrombin complex IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,No,
36203189,85358-0,Phosphatidylserine-prothrombin complex IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,7,36203189,85358-0,Phosphatidylserine-prothrombin complex IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,No,
35918749,3838,Gleason Patterns Clinical,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918749,3838,Gleason Patterns Clinical,NAACCR,No,
35918508,3840,Gleason Score Clinical,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918508,3840,Gleason Score Clinical,NAACCR,No,
35918495,3807,AFP Pre-Orchiectomy Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918495,3807,AFP Pre-Orchiectomy Lab Value,NAACCR,No,
35918204,ampulla_vater@2890,Carcinoembryonic Antigen (CEA),NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918204,ampulla_vater@2890,Carcinoembryonic Antigen (CEA),NAACCR,No,
35918190,vulva@2866,Pelvic Nodal Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918190,vulva@2866,Pelvic Nodal Status,NAACCR,No,
35918150,vulva@2868,Femoral Inguinal Nodal Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35918150,vulva@2868,Femoral Inguinal Nodal Status,NAACCR,No,
35917889,vulva@2865,Regional Lymph Node - Laterality,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917889,vulva@2865,Regional Lymph Node - Laterality,NAACCR,No,
35917829,bile_ducts_distal@2868,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917829,bile_ducts_distal@2868,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR,No,
35917771,vulva@2867,Assessment Method of Pelvic Nodal Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917771,vulva@2867,Assessment Method of Pelvic Nodal Status,NAACCR,No,
35917645,bile_ducts_distal@2879,Schema Discriminator: BileDuctsDistal/BileDuctsPerihilar/CysticDuct,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917645,bile_ducts_distal@2879,Schema Discriminator: BileDuctsDistal/BileDuctsPerihilar/CysticDuct,NAACCR,No,
35917571,bile_ducts_distal@2866,Carbohydrate Antigen 19-9 (CA 19-9) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917571,bile_ducts_distal@2866,Carbohydrate Antigen 19-9 (CA 19-9) Lab Value,NAACCR,No,
35917524,ampulla_vater@2880,Carbohydrate Antigen 19-9 (CA 19-9) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917524,ampulla_vater@2880,Carbohydrate Antigen 19-9 (CA 19-9) Lab Value,NAACCR,No,
35917472,bile_ducts_distal@2867,Carcinoembryonic Antigen (CEA),NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917472,bile_ducts_distal@2867,Carcinoembryonic Antigen (CEA),NAACCR,No,
35917379,vulva@2869,Assessment Method of Femoral Inguinal Nodal Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917379,vulva@2869,Assessment Method of Femoral Inguinal Nodal Status,NAACCR,No,
35917307,ampulla_vater@2900,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917307,ampulla_vater@2900,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR,No,
35917161,vulva@2864,FIGO Stage,NAACCR Variable,Measurement,NAACCR,Valid,Standard,7,35917161,vulva@2864,FIGO Stage,NAACCR,No,
3049837,49246-2,Alpha-1-Fetoprotein interpretation in Serum or Plasma Narrative,Lab Test,Measurement,LOINC,Valid,Standard,7,3049837,49246-2,Alpha-1-Fetoprotein interpretation in Serum or Plasma Narrative,LOINC,No,
3046661,43736-8,Fosamprenavir [Susceptibility] by Genotype method,Lab Test,Measurement,LOINC,Valid,Standard,7,3046661,43736-8,Fosamprenavir [Susceptibility] by Genotype method,LOINC,No,
3046363,45267-2,Acute leukemia markers [Interpretation] in Specimen Narrative,Lab Test,Measurement,LOINC,Valid,Standard,7,3046363,45267-2,Acute leukemia markers [Interpretation] in Specimen Narrative,LOINC,No,
44789223,194871000000100,Macroprolactin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3043636,38926-2,Macroprolactin [Mass/volume] in Serum or Plasma,LOINC,Yes,Subsumes
3042645,43371-4,Salmonella and Shigella sp identified in Stool by Organism specific culture,Lab Test,Measurement,LOINC,Valid,Standard,7,3042645,43371-4,Salmonella and Shigella sp identified in Stool by Organism specific culture,LOINC,No,
4020862,105192003,Fentanyl measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3042448,40839-3,fentaNYL [Presence] in Urine by Confirmatory method,LOINC,Yes,Subsumes
3041806,51585-8,Other cells [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,7,3041806,51585-8,Other cells [#/volume] in Blood by Manual count,LOINC,No,
3039105,51730-0,Herpes virus 6 IgG and IgM [Interpretation] in Serum Narrative,Lab Test,Measurement,LOINC,Valid,Standard,7,3039105,51730-0,Herpes virus 6 IgG and IgM [Interpretation] in Serum Narrative,LOINC,No,
4118986,302787001,Bilirubin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3036768,32303-0,Bilirubin.total [Moles/volume] in Specimen,LOINC,Yes,Subsumes
3033427,42805-2,Fungus identified in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,7,3033427,42805-2,Fungus identified in Specimen,LOINC,No,
3032936,34700-5,HIV reverse transcriptase+protease gene mutations tested for,Lab Test,Measurement,LOINC,Valid,Standard,7,3032936,34700-5,HIV reverse transcriptase+protease gene mutations tested for,LOINC,No,
3031584,49619-0,Indinavir+Ritonavir [Susceptibility] by Genotype method,Lab Test,Measurement,LOINC,Valid,Standard,7,3031584,49619-0,Indinavir+Ritonavir [Susceptibility] by Genotype method,LOINC,No,
4038852,117750009,HIV 1 p24 antigen assay,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3028734,9821-0,HIV 1 p24 Ag [Presence] in Serum,LOINC,Yes,Is a
44806308,791351000000105,Porphobilinogen deaminase measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3027609,12810-8,Porphobilinogen deaminase [Enzymatic activity/volume] in Blood,LOINC,Yes,Subsumes
3027275,22638-1,Pathology report comments [Interpretation] Narrative,Clinical Observation,Measurement,LOINC,Valid,Standard,7,3027275,22638-1,Pathology report comments [Interpretation] Narrative,LOINC,No,
4303711,388787007,Pacific squid specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3023134,14038-4,Pacific Squid IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
4302232,388571006,"Cheese, cheddar type specific IgE antibody measurement",Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3020199,6067-3,Cheese cheddar type IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
3019456,2717-7,Fractional oxyhemoglobin in Plasma,Lab Test,Measurement,LOINC,Valid,Standard,7,3019456,2717-7,Fractional oxyhemoglobin in Plasma,LOINC,No,
3018849,6263-8,American Sycamore IgE Ab [Units/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,7,3018849,6263-8,American Sycamore IgE Ab [Units/volume] in Serum,LOINC,No,
4007662,121803003,Lambda light chain measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3017831,15187-8,Lambda light chains [Mass/volume] in 24 hour Urine,LOINC,Yes,Is a
4019569,105099009,Carboxy tetrahydrocannabinol measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3016933,16150-5,Carboxy tetrahydrocannabinol [Mass/volume] in Serum or Plasma,LOINC,Yes,Subsumes
3016893,233-7,Erythromycin [Susceptibility] by Minimum inhibitory concentration (MIC),Lab Test,Measurement,LOINC,Valid,Standard,7,3016893,233-7,Erythromycin [Susceptibility] by Minimum inhibitory concentration (MIC),LOINC,No,
3016396,13357-9,Synovial cells [Units/volume] in Body fluid,Lab Test,Measurement,LOINC,Valid,Standard,7,3016396,13357-9,Synovial cells [Units/volume] in Body fluid,LOINC,No,
4191123,392489000,Phoma betae specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3015007,6216-6,Phoma betae IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
3014177,28035-4,Escherichia coli shiga-like toxin [Units/volume] in Specimen by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,7,3014177,28035-4,Escherichia coli shiga-like toxin [Units/volume] in Specimen by Immunoassay,LOINC,No,
3011331,15150-6,Anisocytosis [Presence] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,7,3011331,15150-6,Anisocytosis [Presence] in Blood by Automated count,LOINC,No,
4191020,392355002,Hazel (pollen) specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3010054,6137-4,Hazelnut Pollen IgE Ab [Units/volume] in Serum,LOINC,Yes,Is a
3006141,7519-2,Blue mussel IgG Ab [Units/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,7,3006141,7519-2,Blue mussel IgG Ab [Units/volume] in Serum,LOINC,No,
3006063,537-1,Mycobacterium sp identified in Peritoneal fluid by Organism specific culture,Lab Test,Measurement,LOINC,Valid,Standard,7,3006063,537-1,Mycobacterium sp identified in Peritoneal fluid by Organism specific culture,LOINC,No,
3005386,1093-4,K Ab [Presence] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,7,3005386,1093-4,K Ab [Presence] in Serum or Plasma,LOINC,No,
3005186,1159-3,little c Ag [Presence] on Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,7,3005186,1159-3,little c Ag [Presence] on Red Blood Cells,LOINC,No,
4005508,121802008,Kappa light chain measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3004677,15188-6,Kappa light chains [Mass/volume] in 24 hour Urine,LOINC,Yes,Is a
4005508,121802008,Kappa light chain measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3004269,25682-6,Kappa light chains [Mass/time] in 24 hour Urine,LOINC,Yes,Is a
3004057,3191-4,Coagulation factor V inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,7,3004057,3191-4,Coagulation factor V inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,LOINC,No,
4020243,105083003,Benzoylecgonine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3003977,14315-6,Benzoylecgonine [Presence] in Urine by Confirmatory method,LOINC,Yes,Is a
4191015,392343008,Cocklebur specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3003022,6077-2,Cocklebur IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
4150618,271253003,Measurement of vanillylmandelic acid in urine specimen,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3002374,26706-2,Vanillylmandelate [Mass/volume] in 24 hour Urine,LOINC,Yes,Subsumes
4007965,122078009,Measurement of Rabies virus antibody,Clinical Observation,Measurement,SNOMED,Valid,Standard,7,3001770,14128-3,Rabies virus Ab [Titer] in Serum,LOINC,Yes,Subsumes
3000146,5956-8,Prothrombin time (PT) factor substitution in Control Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,Lab Test,Measurement,LOINC,Valid,Standard,7,3000146,5956-8,Prothrombin time (PT) factor substitution in Control Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,LOINC,No,
21492965,80660-4,Strongyloides sp IgG Ab [Presence] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,7,21492965,80660-4,Strongyloides sp IgG Ab [Presence] in Serum by Immunoassay,LOINC,No,
1761340,100686-5,JC virus DNA [Log #/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,7,1761340,100686-5,JC virus DNA [Log #/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection,LOINC,No,
1635480,c-7th_AJCC/UICC-N1b,AJCC/UICC 7th clinical N1b Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1635480,c-7th_AJCC/UICC-N1b,AJCC/UICC 7th clinical N1b Category,Cancer Modifier,No,
1634936,c-7th_AJCC/UICC-T2c,AJCC/UICC 7th clinical T2c Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1634936,c-7th_AJCC/UICC-T2c,AJCC/UICC 7th clinical T2c Category,Cancer Modifier,No,
1634773,p-6th_AJCC/UICC-N2b,AJCC/UICC 6th pathological N2b Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1634773,p-6th_AJCC/UICC-N2b,AJCC/UICC 6th pathological N2b Category,Cancer Modifier,No,
1634750,Nottingham-Grade-1,Nottingham Grade 1,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1634750,Nottingham-Grade-1,Nottingham Grade 1,Cancer Modifier,No,
1634188,p-7th_AJCC/UICC-M1c,AJCC/UICC 7th pathological M1c Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1634188,p-7th_AJCC/UICC-M1c,AJCC/UICC 7th pathological M1c Category,Cancer Modifier,No,
1633815,c-7th_AJCC/UICC-T0,AJCC/UICC 7th clinical T0 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1633815,c-7th_AJCC/UICC-T0,AJCC/UICC 7th clinical T0 Category,Cancer Modifier,No,
1633668,p-7th_AJCC/UICC-N3,AJCC/UICC 7th pathological N3 Category,Staging/Grading,Measurement,Cancer Modifier,Valid,Standard,7,1633668,p-7th_AJCC/UICC-N3,AJCC/UICC 7th pathological N3 Category,Cancer Modifier,No,
1616799,97607-6,POPEth [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,7,1616799,97607-6,POPEth [Mass/volume] in Blood,LOINC,No,
1616374,97606-8,PLPEth [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,7,1616374,97606-8,PLPEth [Mass/volume] in Blood,LOINC,No,
1002162,93493-5,3-Hydroxy-3-Methylglutaryl-coenzyme A reductase IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,7,1002162,93493-5,3-Hydroxy-3-Methylglutaryl-coenzyme A reductase IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,No,
42742302,No matching concept,No matching concept,Undefined,Unknown,None,Invalid,Non-standard,6,42742302,No matching concept,No matching concept,None,No,
42529315,82869-9,6-Thioguanine and 6-methylmercaptopurine panel - Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,6,42529315,82869-9,6-Thioguanine and 6-methylmercaptopurine panel - Red Blood Cells,LOINC,No,
4263754,46264006,Progesterone measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,42529226,83109-9,Progesterone [Mass/volume] in Serum or Plasma by Immunoassay,LOINC,Yes,Is a
4245982,59960001,Ammonia measurement,Procedure,Measurement,SNOMED,Valid,Standard,6,4245982,59960001,Ammonia measurement,SNOMED,No,
40769148,66485-4,Brucella sp IgG and IgM [Interpretation] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,6,40769148,66485-4,Brucella sp IgG and IgM [Interpretation] in Serum,LOINC,No,
