Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
4224139,40293003,Adenomyoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4224139,40293003,Adenomyoma,SNOMED,No,
4223100,83950009,"Malignant tumor, giant cell type",Morph Abnormality,Observation,SNOMED,Valid,Non-standard,3,4223100,83950009,"Malignant tumor, giant cell type",SNOMED,No,
4221914,420905001,Highest pressure injury stage,Observable Entity,Observation,SNOMED,Valid,Standard,3,4221914,420905001,Highest pressure injury stage,SNOMED,No,
4214575,394609007,General surgery,Qualifier Value,Observation,SNOMED,Valid,Standard,3,4214575,394609007,General surgery,SNOMED,No,
4214299,416519002,Family history of renal stone,Context-dependent,Observation,SNOMED,Valid,Standard,3,4214299,416519002,Family history of renal stone,SNOMED,No,
4212895,414051007,Drug administration observations,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4212895,414051007,Drug administration observations,SNOMED,No,
4208106,55681005,Skin appendage adenoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4208106,55681005,Skin appendage adenoma,SNOMED,No,
4202198,51905005,Mustard,Substance,Observation,SNOMED,Valid,Standard,3,4202198,51905005,Mustard,SNOMED,No,
4200556,53326005,Candida albicans,Organism,Observation,SNOMED,Valid,Standard,3,4200556,53326005,Candida albicans,SNOMED,No,
4197935,51711001,Acquired fistula,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4197935,51711001,Acquired fistula,SNOMED,No,
4195939,44470000,Haemophilus influenzae,Organism,Observation,SNOMED,Valid,Standard,3,4195939,44470000,Haemophilus influenzae,SNOMED,No,
4193072,312079003,Uses intrauterine contraception,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4193072,312079003,Uses intrauterine contraception,SNOMED,No,
4187889,414120003,ERCP not completed due to anatomical derangements from previous surgery,Context-dependent,Observation,SNOMED,Valid,Standard,3,4187889,414120003,ERCP not completed due to anatomical derangements from previous surgery,SNOMED,No,
4187772,413559006,Anticoagulation declined,Context-dependent,Observation,SNOMED,Valid,Standard,3,4187772,413559006,Anticoagulation declined,SNOMED,No,
4182868,5468008,"Fracture, multiple bone sites",Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4182868,5468008,"Fracture, multiple bone sites",SNOMED,No,
4177499,50593009,Casein,Substance,Observation,SNOMED,Valid,Standard,3,4177499,50593009,Casein,SNOMED,No,
4176313,427988000,Cardiac stress test stage,Qualifier Value,Observation,SNOMED,Valid,Standard,3,4176313,427988000,Cardiac stress test stage,SNOMED,No,
4175585,297246009,Family history of female genital tract disorder,Context-dependent,Observation,SNOMED,Valid,Standard,3,4175585,297246009,Family history of female genital tract disorder,SNOMED,No,
4174431,276746005,Environmental event,Event,Observation,SNOMED,Valid,Standard,3,4174431,276746005,Environmental event,SNOMED,No,
4172391,277112006,Abdominal,Qualifier Value,Observation,SNOMED,Valid,Non-standard,3,4172391,277112006,Abdominal,SNOMED,No,
4171595,275942009,New medication added,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4171595,275942009,New medication added,SNOMED,No,
4171584,276068009,Changed job,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4171584,276068009,Changed job,SNOMED,No,
4171491,294678004,Allergy to betamethasone,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4171491,294678004,Allergy to betamethasone,SNOMED,No,
4171167,294362008,Allergy to ketoconazole,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4171167,294362008,Allergy to ketoconazole,SNOMED,No,
4170650,295024006,Allergy to indapamide,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4170650,295024006,Allergy to indapamide,SNOMED,No,
4170339,294826000,Allergy to octreotide,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4170339,294826000,Allergy to octreotide,SNOMED,No,
4170147,275122004,FH: Myocardial infarction at less than 60,Context-dependent,Observation,SNOMED,Valid,Standard,3,4170147,275122004,FH: Myocardial infarction at less than 60,SNOMED,No,
4169929,420094007,Gentamicin adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4169929,420094007,Gentamicin adverse reaction,SNOMED,No,
4169551,294168003,Allergy to calamine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4169551,294168003,Allergy to calamine,SNOMED,No,
4169518,294047002,Allergy to dobutamine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4169518,294047002,Allergy to dobutamine,SNOMED,No,
4169453,418949004,Suxamethonium adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4169453,418949004,Suxamethonium adverse reaction,SNOMED,No,
4169398,48677004,Healing scar,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4169398,48677004,Healing scar,SNOMED,No,
4169382,293984009,Allergy to timolol,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4169382,293984009,Allergy to timolol,SNOMED,No,
4169366,293916001,Allergy to clozapine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4169366,293916001,Allergy to clozapine,SNOMED,No,
4168748,294576005,Allergy to sulfisoxazole,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4168748,294576005,Allergy to sulfisoxazole,SNOMED,No,
4167939,293748008,Allergy to cyclophosphamide,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4167939,293748008,Allergy to cyclophosphamide,SNOMED,No,
4167479,294558003,Allergy to cefoxitin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4167479,294558003,Allergy to cefoxitin,SNOMED,No,
4167458,294480003,Allergy to mupirocin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4167458,294480003,Allergy to mupirocin,SNOMED,No,
4167297,294342000,Allergy to terbinafine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4167297,294342000,Allergy to terbinafine,SNOMED,No,
4166944,294097003,Allergy to acetylcysteine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4166944,294097003,Allergy to acetylcysteine,SNOMED,No,
4166492,295094004,Allergy to pentoxifylline,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4166492,295094004,Allergy to pentoxifylline,SNOMED,No,
4166342,294930001,Allergy to folic acid,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4166342,294930001,Allergy to folic acid,SNOMED,No,
4166046,45224000,Struck by missile,Event,Observation,SNOMED,Valid,Standard,3,4166046,45224000,Struck by missile,SNOMED,No,
4166030,294076004,Allergy to atropine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4166030,294076004,Allergy to atropine,SNOMED,No,
4166006,293986006,Allergy to alfuzosin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4166006,293986006,Allergy to alfuzosin,SNOMED,No,
4165805,293794006,Allergy to vincristine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4165805,293794006,Allergy to vincristine,SNOMED,No,
4165660,293719002,Allergy to bupivacaine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4165660,293719002,Allergy to bupivacaine,SNOMED,No,
4165659,293718005,Allergy to local anesthetic,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4165659,293718005,Allergy to local anesthetic,SNOMED,No,
4165650,293693007,Allergy to dicyclomine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4165650,293693007,Allergy to dicyclomine,SNOMED,No,
4165501,293761008,Allergy to bleomycin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4165501,293761008,Allergy to bleomycin,SNOMED,No,
4165479,293668005,Allergy to loperamide,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4165479,293668005,Allergy to loperamide,SNOMED,No,
4165324,293472002,Spironolactone adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4165324,293472002,Spironolactone adverse reaction,SNOMED,No,
4164841,294348001,Allergy to griseofulvin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4164841,294348001,Allergy to griseofulvin,SNOMED,No,
4164564,293555007,Peripheral/cerebral vasodilator adverse reaction,Disorder,Observation,SNOMED,Valid,Non-standard,3,4164564,293555007,Peripheral/cerebral vasodilator adverse reaction,SNOMED,No,
4164548,293502001,Lisinopril adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4164548,293502001,Lisinopril adverse reaction,SNOMED,No,
4163917,294131001,Allergy to cyproheptadine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163917,294131001,Allergy to cyproheptadine,SNOMED,No,
4163797,293991007,Allergy to prazosin,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163797,293991007,Allergy to prazosin,SNOMED,No,
4163659,293941008,Allergy to trifluoperazine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163659,293941008,Allergy to trifluoperazine,SNOMED,No,
4163658,293938004,Allergy to thioridazine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163658,293938004,Allergy to thioridazine,SNOMED,No,
4163647,293904007,Allergy to temazepam,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163647,293904007,Allergy to temazepam,SNOMED,No,
4163638,293866006,Allergy to primidone,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163638,293866006,Allergy to primidone,SNOMED,No,
4163178,293650007,Allergy to cimetidine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4163178,293650007,Allergy to cimetidine,SNOMED,No,
4162884,293392008,Nicotinic acid adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4162884,293392008,Nicotinic acid adverse reaction,SNOMED,No,
4162212,398034002,Medical practitioner unavailability,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4162212,398034002,Medical practitioner unavailability,SNOMED,No,
4162176,433495007,Family history of Hodgkin's disease,Context-dependent,Observation,SNOMED,Valid,Standard,3,4162176,433495007,Family history of Hodgkin's disease,SNOMED,No,
4161650,433506004,Family history of total abdominal hysterectomy with bilateral salpingo-oophorectomy,Context-dependent,Observation,SNOMED,Valid,Non-standard,3,4161650,433506004,Family history of total abdominal hysterectomy with bilateral salpingo-oophorectomy,SNOMED,No,
4161447,371773006,Emotional abuse,Event,Observation,SNOMED,Valid,Standard,3,4161447,371773006,Emotional abuse,SNOMED,No,
4160368,371605008,Deep breathing and coughing exercises,Procedure,Procedure,SNOMED,Valid,Standard,3,4160368,371605008,Deep breathing and coughing exercises,SNOMED,No,
4158107,370897002,Surgery performed on the wrong patient,Event,Observation,SNOMED,Valid,Standard,3,4158107,370897002,Surgery performed on the wrong patient,SNOMED,No,
4149784,309738002,Suspected fetal macrosomia,Context-dependent,Observation,SNOMED,Valid,Standard,3,4149784,309738002,Suspected fetal macrosomia,SNOMED,No,
4145320,268481000,Child health care,Procedure,Observation,SNOMED,Valid,Standard,3,4145320,268481000,Child health care,SNOMED,No,
4144003,427657002,Ileal pouch,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4144003,427657002,Ileal pouch,SNOMED,No,
4141159,264010009,Gastric,Qualifier Value,Observation,SNOMED,Valid,Non-standard,3,4141159,264010009,Gastric,SNOMED,No,
4138338,426164005,Closed Salter-Harris type I fracture,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4138338,426164005,Closed Salter-Harris type I fracture,SNOMED,No,
4137607,32553006,Hangover,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4137607,32553006,Hangover,SNOMED,No,
4136327,412546005,Sodium citrate,Substance,Drug,SNOMED,Valid,Non-standard,3,4136327,412546005,Sodium citrate,SNOMED,No,
4136014,262188008,Stress,Qualifier Value,Meas Value,SNOMED,Valid,Standard,3,4136014,262188008,Stress,SNOMED,No,
4133824,127562007,Varus deformity,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4133824,127562007,Varus deformity,SNOMED,No,
4132563,127365008,Gravida 2,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4132563,127365008,Gravida 2,SNOMED,No,
4130079,261051005,Aortic,Qualifier Value,Observation,SNOMED,Valid,Non-standard,3,4130079,261051005,Aortic,SNOMED,No,
4127940,260629009,Translabyrinthine approach,Qualifier Value,Observation,SNOMED,Valid,Standard,3,4127940,260629009,Translabyrinthine approach,SNOMED,No,
4125286,288980000,Difficulty sucking,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4125286,288980000,Difficulty sucking,SNOMED,No,
4123827,259644000,Tissue polypeptide antigen,Substance,Observation,SNOMED,Valid,Standard,3,4123827,259644000,Tissue polypeptide antigen,SNOMED,No,
4121312,302767002,Cares for a relative,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4121312,302767002,Cares for a relative,SNOMED,No,
4120367,256874006,Intestinal pouch,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4120367,256874006,Intestinal pouch,SNOMED,No,
4119031,262068006,Preoperative,Qualifier Value,Meas Value,SNOMED,Valid,Standard,3,4119031,262068006,Preoperative,SNOMED,No,
4115429,255426005,Ischemic,Qualifier Value,Meas Value,SNOMED,Valid,Standard,3,4115429,255426005,Ischemic,SNOMED,No,
4115227,300912001,Allergy to chocolate,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4115227,300912001,Allergy to chocolate,SNOMED,No,
4110752,285035003,Unable to manage medication,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4110752,285035003,Unable to manage medication,SNOMED,No,
4103527,28942008,Coconut oil,Substance,Observation,SNOMED,Valid,Non-standard,3,4103527,28942008,Coconut oil,SNOMED,No,
4102691,25318002,Death by strangulation,Event,Observation,SNOMED,Valid,Standard,3,4102691,25318002,Death by strangulation,SNOMED,No,
4100155,293116002,Adverse reaction to pneumococcal vaccine,Disorder,Observation,SNOMED,Valid,Standard,3,4100155,293116002,Adverse reaction to pneumococcal vaccine,SNOMED,No,
4098971,292182002,Benzocaine adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4098971,292182002,Benzocaine adverse reaction,SNOMED,No,
4098712,27230006,Basal cell adenoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4098712,27230006,Basal cell adenoma,SNOMED,No,
4098377,292723001,Antidote adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4098377,292723001,Antidote adverse reaction,SNOMED,No,
4098114,27138006,Saccharin,Substance,Drug,SNOMED,Valid,Non-standard,3,4098114,27138006,Saccharin,SNOMED,No,
4097631,292428006,Metoprolol adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4097631,292428006,Metoprolol adverse reaction,SNOMED,No,
4097488,292318003,Gabapentin adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4097488,292318003,Gabapentin adverse reaction,SNOMED,No,
4097040,292042007,Adverse reaction caused by acetaminophen,Disorder,Observation,SNOMED,Valid,Standard,3,4097040,292042007,Adverse reaction caused by acetaminophen,SNOMED,No,
4096881,293079001,Ethambutol adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,3,4096881,293079001,Ethambutol adverse reaction,SNOMED,No,
4094724,250027007,Peripheral sensory gait disorder,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4094724,250027007,Peripheral sensory gait disorder,SNOMED,No,
4093447,25723000,Dysplasia,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4093447,25723000,Dysplasia,SNOMED,No,
4093326,250004004,Peripheral skeletomuscular gait disorder,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4093326,250004004,Peripheral skeletomuscular gait disorder,SNOMED,No,
4090653,251876009,Graft/AV fistula recirculation,Observable Entity,Measurement,SNOMED,Valid,Standard,3,4090653,251876009,Graft/AV fistula recirculation,SNOMED,No,
4086785,183988005,Gynecological operation planned,Context-dependent,Observation,SNOMED,Valid,Standard,3,4086785,183988005,Gynecological operation planned,SNOMED,No,
4084370,183626008,Follow-up 7-11 months,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4084370,183626008,Follow-up 7-11 months,SNOMED,No,
40795861,LP16285-6,Tetracaine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795861,LP16285-6,Tetracaine,LOINC,No,
40795763,LP15009-1,Ticlopidine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795763,LP15009-1,Ticlopidine,LOINC,No,
40795761,LP14999-4,Nafcillin,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795761,LP14999-4,Nafcillin,LOINC,No,
40795302,LP100617-2,Nitrous oxide,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795302,LP100617-2,Nitrous oxide,LOINC,No,
40795288,LP100060-5,Vardenafil,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795288,LP100060-5,Vardenafil,LOINC,No,
40795287,LP100055-5,Tadalafil,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40795287,LP100055-5,Tadalafil,LOINC,No,
40792768,LP30491-2,Voriconazole,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40792768,LP30491-2,Voriconazole,LOINC,No,
40792498,LP16271-6,quiNIDine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40792498,LP16271-6,quiNIDine,LOINC,No,
4078953,18048008,"Squamous cell carcinoma, keratinizing",Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4078953,18048008,"Squamous cell carcinoma, keratinizing",SNOMED,No,
40789384,LP18075-9,dimenhyDRINATE,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789384,LP18075-9,dimenhyDRINATE,LOINC,No,
40789334,LP17236-8,cloZAPine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789334,LP17236-8,cloZAPine,LOINC,No,
40789323,LP17030-5,Mustard,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789323,LP17030-5,Mustard,LOINC,No,
40789315,LP16940-6,Casein,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789315,LP16940-6,Casein,LOINC,No,
40789184,LP15205-5,cefOXitin,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789184,LP15205-5,cefOXitin,LOINC,No,
40789153,LP14721-2,Mepivacaine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40789153,LP14721-2,Mepivacaine,LOINC,No,
40786044,LP17858-9,Benztropine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40786044,LP17858-9,Benztropine,LOINC,No,
40785978,LP16676-6,Candida albicans,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40785978,LP16676-6,Candida albicans,LOINC,No,
40785139,LP71329-4,Micafungin,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40785139,LP71329-4,Micafungin,LOINC,No,
40784706,LP62281-8,Sodium benzoate,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40784706,LP62281-8,Sodium benzoate,LOINC,No,
40782860,LP20811-3,Fosfomycin,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40782860,LP20811-3,Fosfomycin,LOINC,No,
40782731,LP17652-6,Turkey,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40782731,LP17652-6,Turkey,LOINC,No,
40782708,LP17169-1,Thiothixene,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40782708,LP17169-1,Thiothixene,LOINC,No,
40779680,LP35866-0,Betamethasone,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40779680,LP35866-0,Betamethasone,LOINC,No,
40779445,LP18991-7,Loperamide,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40779445,LP18991-7,Loperamide,LOINC,No,
40779124,LP14171-0,Beet,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40779124,LP14171-0,Beet,LOINC,No,
40775995,LP16649-3,Haemophilus influenzae,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775995,LP16649-3,Haemophilus influenzae,LOINC,No,
40775964,LP16289-8,Thiopental,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775964,LP16289-8,Thiopental,LOINC,No,
40775947,LP16200-5,Methyldopa,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775947,LP16200-5,Methyldopa,LOINC,No,
40775911,LP15873-0,Sucrose,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775911,LP15873-0,Sucrose,LOINC,No,
40775903,LP15795-5,Imipenem,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775903,LP15795-5,Imipenem,LOINC,No,
40775891,LP15625-4,Ethambutol,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775891,LP15625-4,Ethambutol,LOINC,No,
40775841,LP14918-4,Pentoxifylline,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775841,LP14918-4,Pentoxifylline,LOINC,No,
40775464,LP101131-3,Sulfamethizole,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40775464,LP101131-3,Sulfamethizole,LOINC,No,
40772773,LP18125-2,Methohexital,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40772773,LP18125-2,Methohexital,LOINC,No,
40772169,LP100047-2,Ramelteon,LOINC Component,Observation,LOINC,Valid,Non-standard,3,40772169,LP100047-2,Ramelteon,LOINC,No,
40757123,5200F,CPT4 Code 5200F,CPT4,Observation,CPT4,Valid,Standard,3,40757123,5200F,CPT4 Code 5200F,CPT4,No,
40757110,6070F,CPT4 Code 6070F,CPT4,Observation,CPT4,Valid,Standard,3,40757110,6070F,CPT4 Code 6070F,CPT4,No,
40757058,1205F,CPT4 Code 1205F,CPT4,Observation,CPT4,Valid,Standard,3,40757058,1205F,CPT4 Code 1205F,CPT4,No,
40756928,3650F,CPT4 Code 3650F,CPT4,Observation,CPT4,Valid,Standard,3,40756928,3650F,CPT4 Code 3650F,CPT4,No,
40756901,4330F,CPT4 Code 4330F,CPT4,Observation,CPT4,Valid,Standard,3,40756901,4330F,CPT4 Code 4330F,CPT4,No,
4074789,224220007,Lives in supported home,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4074789,224220007,Lives in supported home,SNOMED,No,
4073473,224219001,Lives in independent group home,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4073473,224219001,Lives in independent group home,SNOMED,No,
4065032,171292006,No consent pneumococcal immunization,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4065032,171292006,No consent pneumococcal immunization,SNOMED,No,
4061266,16974005,"Acral lentiginous melanoma, malignant",Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4061266,16974005,"Acral lentiginous melanoma, malignant",SNOMED,No,
4061154,169646002,Antenatal amniocentesis,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4061154,169646002,Antenatal amniocentesis,SNOMED,No,
4058572,161839005,Elderly feeding problem,Clinical Finding,Condition,SNOMED,Valid,Standard,3,4058572,161839005,Elderly feeding problem,SNOMED,No,
4055959,16741004,Pleomorphic carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4055959,16741004,Pleomorphic carcinoma,SNOMED,No,
4054014,242292001,Accidental exposure to corrosive or caustic chemical,Event,Observation,SNOMED,Valid,Standard,3,4054014,242292001,Accidental exposure to corrosive or caustic chemical,SNOMED,No,
4053818,125565008,Interstitial fibrosis,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4053818,125565008,Interstitial fibrosis,SNOMED,No,
4053618,125706008,Sodium benzoate,Substance,Observation,SNOMED,Valid,Standard,3,4053618,125706008,Sodium benzoate,SNOMED,No,
4053111,160870005,Child in care,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4053111,160870005,Child in care,SNOMED,No,
4052476,160671006,Gluten free diet,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4052476,160671006,Gluten free diet,SNOMED,No,
4052464,160618006,Current non-smoker,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,4052464,160618006,Current non-smoker,SNOMED,No,
4052348,161148002,Speaks English poorly,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4052348,161148002,Speaks English poorly,SNOMED,No,
4051998,12535006,Acquired absence,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4051998,12535006,Acquired absence,SNOMED,No,
4051574,160350005,FH: Squint,Context-dependent,Observation,SNOMED,Valid,Standard,3,4051574,160350005,FH: Squint,SNOMED,No,
4051238,160353007,FH: Deafness,Context-dependent,Observation,SNOMED,Valid,Standard,3,4051238,160353007,FH: Deafness,SNOMED,No,
4050808,160336000,FH: Huntington's chorea,Context-dependent,Observation,SNOMED,Valid,Standard,3,4050808,160336000,FH: Huntington's chorea,SNOMED,No,
4050794,160281003,FH: Syphilis,Context-dependent,Observation,SNOMED,Valid,Standard,3,4050794,160281003,FH: Syphilis,SNOMED,No,
40493207,445896002,Has access to weapon,Clinical Finding,Observation,SNOMED,Valid,Standard,3,40493207,445896002,Has access to weapon,SNOMED,No,
40481797,442056008,Torus fracture,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,40481797,442056008,Torus fracture,SNOMED,No,
40480056,441679007,Finding of antenatal screening status,Clinical Finding,Observation,SNOMED,Valid,Standard,3,40480056,441679007,Finding of antenatal screening status,SNOMED,No,
4047846,135896002,Salter-Harris type I,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4047846,135896002,Salter-Harris type I,SNOMED,No,
4045719,133896000,Care of immunosuppressed patient,Procedure,Observation,SNOMED,Valid,Standard,3,4045719,133896000,Care of immunosuppressed patient,SNOMED,No,
4044190,129326001,Injection - action,Qualifier Value,Observation,SNOMED,Valid,Standard,3,4044190,129326001,Injection - action,SNOMED,No,
4042227,16719004,Flowers,Substance,Observation,SNOMED,Valid,Standard,3,4042227,16719004,Flowers,SNOMED,No,
4033080,14621004,Anticipatory grief,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4033080,14621004,Anticipatory grief,SNOMED,No,
4031360,14317002,Acute erythroid leukemia,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4031360,14317002,Acute erythroid leukemia,SNOMED,No,
4030576,1428003,Asphyxia due to foreign body in larynx,Event,Observation,SNOMED,Valid,Standard,3,4030576,1428003,Asphyxia due to foreign body in larynx,SNOMED,No,
4030353,237835004,Constitutional tall stature,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4030353,237835004,Constitutional tall stature,SNOMED,No,
4030137,128766005,"Germ cell tumor, nonseminomatous",Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4030137,128766005,"Germ cell tumor, nonseminomatous",SNOMED,No,
4030130,128736003,Solitary fibrous tumor,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4030130,128736003,Solitary fibrous tumor,SNOMED,No,
4029321,13713005,Thromboembolus,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4029321,13713005,Thromboembolus,SNOMED,No,
4029200,128914005,Atypical meningioma,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4029200,128914005,Atypical meningioma,SNOMED,No,
4028045,13321001,"Fracture, comminuted",Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4028045,13321001,"Fracture, comminuted",SNOMED,No,
4027962,227441008,Pomegranate,Substance,Observation,SNOMED,Valid,Standard,3,4027962,227441008,Pomegranate,SNOMED,No,
4026199,227410007,Rosemary,Substance,Observation,SNOMED,Valid,Standard,3,4026199,227410007,Rosemary,SNOMED,No,
4022559,226007004,Post-surgical wound care,Procedure,Observation,SNOMED,Valid,Standard,3,4022559,226007004,Post-surgical wound care,SNOMED,No,
4015826,170680007,Follow-up psychiatric assessment,Procedure,Observation,SNOMED,Valid,Standard,3,4015826,170680007,Follow-up psychiatric assessment,SNOMED,No,
4011852,11320009,Sucrose,Substance,Drug,SNOMED,Valid,Non-standard,3,4011852,11320009,Sucrose,SNOMED,No,
4010838,102493007,Increased body growth,Clinical Finding,Observation,SNOMED,Valid,Standard,3,4010838,102493007,Increased body growth,SNOMED,No,
4010329,102436002,"Exposure to chemical pollution, occupational",Event,Observation,SNOMED,Valid,Standard,3,4010329,102436002,"Exposure to chemical pollution, occupational",SNOMED,No,
