Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
4190430,394594003,Ophthalmology,Qualifier Value,SNOMED,Valid,Standard,2
4189374,6155003,Arrested,Qualifier Value,SNOMED,Valid,Standard,2
4188300,414561005,Fungi,Organism,SNOMED,Valid,Standard,2
4184848,413443009,Acute myeloid leukemia,Morph Abnormality,SNOMED,Valid,Non-standard,2
4183196,43327007,Acantholysis,Morph Abnormality,SNOMED,Valid,Standard,2
4182366,54249004,Intramuscular hemangioma,Morph Abnormality,SNOMED,Valid,Standard,2
4181903,54493002,Intramural hematoma,Morph Abnormality,SNOMED,Valid,Standard,2
4180731,428200002,Assault by person,Event,SNOMED,Valid,Standard,2
4179692,363549008,Sulfone,Substance,SNOMED,Valid,Non-standard,2
4179082,428935009,Family history of malignant neoplasm of eye proper,Context-dependent,SNOMED,Valid,Standard,2
4178756,52329006,"Fracture, open",Morph Abnormality,SNOMED,Valid,Standard,2
4178405,297183000,Revascularization - action,Qualifier Value,SNOMED,Valid,Standard,2
4175338,42685002,Adhesion,Morph Abnormality,SNOMED,Valid,Standard,2
4175130,48714008,Palladium,Substance,SNOMED,Valid,Non-standard,2
4173374,294979009,Allergy to flecainide,Clinical Finding,SNOMED,Valid,Non-standard,2
4173225,294888001,Allergy to collagen,Clinical Finding,SNOMED,Valid,Non-standard,2
4172082,274927004,Burning caused by caustic acid,Event,SNOMED,Valid,Standard,2
4171803,296375005,Indolent ulcer,Morph Abnormality,SNOMED,Valid,Standard,2
4171616,276030007,Travel abroad,Clinical Finding,SNOMED,Valid,Standard,2
4171454,294582008,Allergy to sulfacetamide,Clinical Finding,SNOMED,Valid,Non-standard,2
4171311,294466005,Allergy to streptomycin,Clinical Finding,SNOMED,Valid,Non-standard,2
4171293,294380004,Allergy to ribavirin,Clinical Finding,SNOMED,Valid,Non-standard,2
4171291,294374007,Allergy to valacyclovir,Clinical Finding,SNOMED,Valid,Non-standard,2
4171164,294358002,Allergy to tioconazole,Clinical Finding,SNOMED,Valid,Non-standard,2
4170508,294967009,Allergy to ciprofibrate,Clinical Finding,SNOMED,Valid,Non-standard,2
4170489,294902001,Allergy to ferrous sulfate,Clinical Finding,SNOMED,Valid,Non-standard,2
4169829,275132006,Family history: Gynecological problem,Context-dependent,SNOMED,Valid,Standard,2
4169362,293899008,Allergy to oxazepam,Clinical Finding,SNOMED,Valid,Non-standard,2
4169301,419181004,Exposure to gaseous substance,Event,SNOMED,Valid,Standard,2
4169193,294916006,Allergy to povidone iodine,Clinical Finding,SNOMED,Valid,Non-standard,2
4169040,294782005,Allergy to estradiol,Clinical Finding,SNOMED,Valid,Non-standard,2
4169021,294671005,Allergy to glucagon,Clinical Finding,SNOMED,Valid,Non-standard,2
4168855,274916001,Fire in watercraft,Event,SNOMED,Valid,Standard,2
4168644,418038007,Propensity to adverse reactions to substance,Clinical Finding,SNOMED,Valid,Non-standard,2
4168606,47725002,Maculopapular rash,Morph Abnormality,SNOMED,Valid,Standard,2
4168564,294329000,Allergy to dimethicone,Clinical Finding,SNOMED,Valid,Non-standard,2
4167964,293848001,Allergy to nefazodone,Clinical Finding,SNOMED,Valid,Non-standard,2
4167639,293485004,Mersalyl adverse reaction,Disorder,SNOMED,Valid,Standard,2
4167481,294562009,Allergy to lincomycin,Clinical Finding,SNOMED,Valid,Non-standard,2
4166972,294209003,Allergy to acitretin,Clinical Finding,SNOMED,Valid,Non-standard,2
4166960,294158008,Allergy to aminophylline,Clinical Finding,SNOMED,Valid,Non-standard,2
4166954,294123006,Allergy to dimenhydrinate,Clinical Finding,SNOMED,Valid,Non-standard,2
4166826,45490001,"Squamous cell carcinoma, large cell, nonkeratinizing",Morph Abnormality,SNOMED,Valid,Standard,2
4166813,294055009,Allergy to methyldopa,Clinical Finding,SNOMED,Valid,Non-standard,2
4166805,294018009,Allergy to bethanechol,Clinical Finding,SNOMED,Valid,Non-standard,2
4166787,293923000,Allergy to droperidol,Clinical Finding,SNOMED,Valid,Non-standard,2
4166779,293891006,Allergy to triazolam,Clinical Finding,SNOMED,Valid,Non-standard,2
4166657,293870003,Allergy to ethosuximide,Clinical Finding,SNOMED,Valid,Non-standard,2
4166344,294940003,Allergy to ascorbic acid,Clinical Finding,SNOMED,Valid,Non-standard,2
4166251,416072008,FH: maternal hip fracture before age 75,Context-dependent,SNOMED,Valid,Standard,2
4166039,294129005,Allergy to chlorpheniramine,Clinical Finding,SNOMED,Valid,Non-standard,2
4165844,293958003,Allergy to dextroamphetamine,Clinical Finding,SNOMED,Valid,Non-standard,2
4165803,293781009,Allergy to hydroxyurea,Clinical Finding,SNOMED,Valid,Non-standard,2
4165802,293780005,Allergy to cisplatin,Clinical Finding,SNOMED,Valid,Non-standard,2
4165724,41118005,Extensive,Qualifier Value,SNOMED,Valid,Standard,2
4165647,293833007,Allergy to imipramine,Clinical Finding,SNOMED,Valid,Non-standard,2
4165493,293725003,Allergy to tetracaine,Clinical Finding,SNOMED,Valid,Non-standard,2
4165488,293709008,Allergy to thiopental,Clinical Finding,SNOMED,Valid,Non-standard,2
4165487,293706001,Allergy to etomidate,Clinical Finding,SNOMED,Valid,Non-standard,2
4165019,294615008,Allergy to ethambutol,Clinical Finding,SNOMED,Valid,Non-standard,2
4164847,294394003,Allergy to chloroquine,Clinical Finding,SNOMED,Valid,Non-standard,2
4164715,294327003,Allergy to mineral oil,Clinical Finding,SNOMED,Valid,Non-standard,2
4164704,293682005,Allergy to magnesium sulfate,Clinical Finding,SNOMED,Valid,Non-standard,2
4164101,293254005,Mestranol adverse reaction,Disorder,SNOMED,Valid,Standard,2
4163791,293967003,Allergy to bisoprolol,Clinical Finding,SNOMED,Valid,Non-standard,2
4163399,4538007,Papulovesicular rash,Morph Abnormality,SNOMED,Valid,Standard,2
4163211,293811005,Allergy to amantadine,Clinical Finding,SNOMED,Valid,Non-standard,2
4163202,293766003,Allergy to doxorubicin,Clinical Finding,SNOMED,Valid,Non-standard,2
4163187,293687004,Allergy to docusate,Clinical Finding,SNOMED,Valid,Non-standard,2
4163173,293633005,Allergy to tolmetin,Clinical Finding,SNOMED,Valid,Non-standard,2
4163059,293588000,Allergy to pentazocine,Clinical Finding,SNOMED,Valid,Non-standard,2
4162171,293334006,Heparin adverse reaction,Disorder,SNOMED,Valid,Standard,2
4161905,432909005,Aspirin given,Context-dependent,SNOMED,Valid,Non-standard,2
4156363,272379006,Event,Event,SNOMED,Valid,Standard,2
4155226,269776001,House fire,Event,SNOMED,Valid,Standard,2
4155221,269705003,Exposure to poison of venomous animals and plants,Event,SNOMED,Valid,Standard,2
4155106,269665009,Submersion and drowning due to boat overturning,Event,SNOMED,Valid,Standard,2
4152025,268463003,Uses postcoital contraception,Clinical Finding,SNOMED,Valid,Standard,2
4152023,268459005,Oral contraceptive advice,Clinical Finding,SNOMED,Valid,Standard,2
4151383,28230009,Poultry,Substance,SNOMED,Valid,Standard,4
4149347,35233000,Polyvinyl chloride,Substance,SNOMED,Valid,Non-standard,2
4148582,269734009,Assault by manual strangulation,Event,SNOMED,Valid,Standard,2
4148579,269719003,Accidental burning caused by acid,Event,SNOMED,Valid,Standard,2
4148449,30566004,Noninfiltrating intraductal papillary adenocarcinoma,Morph Abnormality,SNOMED,Valid,Standard,2
4148411,266900000,FH: Peptic ulceration,Context-dependent,SNOMED,Valid,Standard,2
4148332,311412005,End ileostomy stoma,Morph Abnormality,SNOMED,Valid,Standard,2
4145802,266948004,Has a criminal record,Clinical Finding,SNOMED,Valid,Standard,2
4144263,266886007,FH: neoplasm of female genital organ,Context-dependent,SNOMED,Valid,Standard,2
4143188,33553000,Widowed,Clinical Finding,SNOMED,Valid,Standard,2
4140642,305626005,Seen by complementary therapist,Clinical Finding,SNOMED,Valid,Standard,2
4140136,426439001,Burns intensive care unit,Location,SNOMED,Valid,Non-standard,2
4138933,305351004,Admission to intensive care unit,Procedure,SNOMED,Valid,Standard,2
4137801,263731006,Coughing,Observable Entity,SNOMED,Valid,Standard,2
4136985,31830003,Ruptured epithelial inclusion cyst,Morph Abnormality,SNOMED,Valid,Standard,2
4136519,31794002,Sympathetic paraganglioma,Morph Abnormality,SNOMED,Valid,Standard,2
4132099,127366009,Gravida 3,Clinical Finding,SNOMED,Valid,Standard,2
4132082,127298000,Traumatic brain injury with loss of consciousness,Disorder,SNOMED,Valid,Standard,2
4132030,412135003,Icodextrin,Substance,SNOMED,Valid,Non-standard,2
4131063,264587009,Cystogastrostomy,Morph Abnormality,SNOMED,Valid,Standard,2
4130530,12690005,Fibroblastic osteosarcoma,Morph Abnormality,SNOMED,Valid,Standard,2
4126092,288361006,Ability to perform general manipulative activities,Observable Entity,SNOMED,Valid,Standard,2
4126083,288326000,Hornet venom,Substance,SNOMED,Valid,Standard,4
4125705,260630004,Translabyrinthine-transtentorial approach,Qualifier Value,SNOMED,Valid,Standard,2
4124605,260532003,Thoracoabdominal,Qualifier Value,SNOMED,Valid,Standard,2
4122629,303315009,Spider venom,Substance,SNOMED,Valid,Standard,4
4122438,288991007,Does not latch on to breast for feeding,Clinical Finding,SNOMED,Valid,Standard,2
4120658,303578004,Subclavicular approach,Qualifier Value,SNOMED,Valid,Standard,2
4120373,256896000,Gallstone,Substance,SNOMED,Valid,Standard,2
4118481,261088008,Incontinent,Qualifier Value,SNOMED,Valid,Standard,2
4117962,257747009,Roux-en-Y - action,Qualifier Value,SNOMED,Valid,Non-standard,2
4117150,257737006,Mountaineering,Qualifier Value,SNOMED,Valid,Standard,2
4110684,180614002,Laminectomy approach to thoracic spine,Qualifier Value,SNOMED,Valid,Standard,2
4105877,281632005,Tinel's sign positive,Context-dependent,SNOMED,Valid,Standard,2
4105870,281609006,Cryoablation - action,Qualifier Value,SNOMED,Valid,Standard,2
4103596,256325000,Radish,Substance,SNOMED,Valid,Standard,4
4101299,190751001,Primary lactose intolerance,Clinical Finding,SNOMED,Valid,Standard,2
4101232,300352008,Murphy's sign positive,Context-dependent,SNOMED,Valid,Standard,2
4099816,253044005,Malignant lipomatous tumor morphology,Morph Abnormality,SNOMED,Valid,Non-standard,2
4099705,292679006,Allopurinol adverse reaction,Disorder,SNOMED,Valid,Standard,2
4099280,293125008,Adverse reaction to measles and mumps and rubella vaccine,Disorder,SNOMED,Valid,Standard,2
4098987,292245004,Aminoglutethimide adverse reaction,Disorder,SNOMED,Valid,Standard,2
4098553,293029004,Metronidazole adverse reaction,Disorder,SNOMED,Valid,Standard,2
4098430,26967001,Sulfate salt,Substance,SNOMED,Valid,Non-standard,2
4098107,2710003,Fibrolipoma,Morph Abnormality,SNOMED,Valid,Standard,2
4097491,292327002,Phenytoin adverse reaction,Disorder,SNOMED,Valid,Standard,2
4097049,292063009,Fentanyl adverse reaction,Disorder,SNOMED,Valid,Standard,2
4096901,293169001,Methylprednisolone adverse reaction,Disorder,SNOMED,Valid,Standard,2
4096887,293109003,"Adverse reaction to diphtheria, pertussis, and tetanus vaccine",Disorder,SNOMED,Valid,Standard,2
4095834,292495000,Salbutamol adverse reaction,Disorder,SNOMED,Valid,Standard,2
4094035,281014009,Strict vegetarian,Clinical Finding,SNOMED,Valid,Standard,2
4093908,25889007,Benign fibrous histiocytoma,Morph Abnormality,SNOMED,Valid,Standard,2
4093763,25953003,Colostomy management and care,Procedure,SNOMED,Valid,Standard,2
4091004,185956004,On housing list,Clinical Finding,SNOMED,Valid,Standard,2
4090319,251877000,AV fistula recirculation,Observable Entity,SNOMED,Valid,Standard,2
4087702,24482001,Atypical adenoma,Morph Abnormality,SNOMED,Valid,Standard,2
4085932,243825007,Postcoital contraception status,Clinical Finding,SNOMED,Valid,Standard,2
4085470,18588008,"Synovial sarcoma, biphasic",Morph Abnormality,SNOMED,Valid,Standard,2
4085065,281613004,Decompression - action,Qualifier Value,SNOMED,Valid,Standard,2
4083792,247461009,Skin growth,Observable Entity,SNOMED,Valid,Standard,2
4082728,182964004,Terminal care,Procedure,SNOMED,Valid,Standard,2
4082394,182890002,Patient requests alternative treatment,Clinical Finding,SNOMED,Valid,Standard,2
4082226,183989002,Hysterectomy planned,Context-dependent,SNOMED,Valid,Standard,2
4082102,183979001,Tonsillectomy planned,Context-dependent,SNOMED,Valid,Standard,2
4081426,183928007,Residence remote from medical care,Context-dependent,SNOMED,Valid,Standard,2
40798268,LP71165-2,Posaconazole,LOINC Component,LOINC,Valid,Non-standard,2
40795855,LP16251-8,Phenylbutazone,LOINC Component,LOINC,Valid,Non-standard,2
40795740,LP14635-4,Glucose,LOINC Component,LOINC,Valid,Non-standard,2
4079466,183205001,Atheromatous degeneration,Morph Abnormality,SNOMED,Valid,Standard,2
40792617,LP18147-6,Propylene glycol,LOINC Component,LOINC,Valid,Non-standard,2
40792543,LP16821-8,Germanium,LOINC Component,LOINC,Valid,Non-standard,2
40792540,LP16800-2,Aluminum,LOINC Component,LOINC,Valid,Non-standard,2
40792502,LP16298-9,Triazolam,LOINC Component,LOINC,Valid,Non-standard,2
40792486,LP16128-8,ePHEDrine,LOINC Component,LOINC,Valid,Non-standard,2
40792479,LP16068-6,chlordiazePOXIDE,LOINC Component,LOINC,Valid,Non-standard,2
40792404,LP14994-5,fluvoxaMINE,LOINC Component,LOINC,Valid,Non-standard,2
40792403,LP14988-7,Demeclocycline,LOINC Component,LOINC,Valid,Non-standard,2
40791412,LP65754-1,Palladium,LOINC Component,LOINC,Valid,Non-standard,2
40789241,LP16118-9,Disopyramide,LOINC Component,LOINC,Valid,Non-standard,2
40789175,LP15046-3,Butalbital,LOINC Component,LOINC,Valid,Non-standard,2
40785940,LP16250-0,Phentermine,LOINC Component,LOINC,Valid,Non-standard,2
40785928,LP16152-8,fluPHENAZine,LOINC Component,LOINC,Valid,Non-standard,2
40785920,LP16078-5,Cimetidine,LOINC Component,LOINC,Valid,Non-standard,2
40785835,LP15015-8,Methadone,LOINC Component,LOINC,Valid,Non-standard,2
40785833,LP14995-2,Itraconazole,LOINC Component,LOINC,Valid,Non-standard,2
4078537,19071004,Epithelioid leiomyoma,Morph Abnormality,SNOMED,Valid,Standard,2
40782732,LP17673-2,Yogurt,LOINC Component,LOINC,Valid,Non-standard,2
40782692,LP16814-3,Copper,LOINC Component,LOINC,Valid,Non-standard,2
40782642,LP16156-9,Norfloxacin,LOINC Component,LOINC,Valid,Non-standard,2
40782631,LP16103-1,Desipramine,LOINC Component,LOINC,Valid,Non-standard,2
40782564,LP15130-5,Cayenne,LOINC Component,LOINC,Valid,Non-standard,2
40782541,LP14746-9,Fructose,LOINC Component,LOINC,Valid,Non-standard,2
40779514,LP28525-1,Naloxone,LOINC Component,LOINC,Valid,Non-standard,2
40779441,LP18932-1,Cyproheptadine,LOINC Component,LOINC,Valid,Non-standard,2
40779358,LP17033-9,Nutmeg,LOINC Component,LOINC,Valid,Non-standard,2
40779340,LP16820-0,Gallium,LOINC Component,LOINC,Valid,Non-standard,2
40779282,LP16166-8,Imipramine,LOINC Component,LOINC,Valid,Non-standard,2
40779243,LP15788-0,Phenol,LOINC Component,LOINC,Valid,Non-standard,2
40779230,LP15603-1,sulfiSOXAZOLE,LOINC Component,LOINC,Valid,Non-standard,2
40779182,LP15005-9,Amikacin,LOINC Component,LOINC,Valid,Non-standard,2
4077695,246226007,Integrity of skin,Attribute,SNOMED,Valid,Non-standard,2
40776098,LP18583-2,methIMAzole,LOINC Component,LOINC,Valid,Non-standard,2
40776073,LP18091-6,Griseofulvin,LOINC Component,LOINC,Valid,Non-standard,2
40776029,LP17070-1,Silk,LOINC Component,LOINC,Valid,Non-standard,2
40776010,LP16839-0,Titanium,LOINC Component,LOINC,Valid,Non-standard,2
40775972,LP16334-2,Penicillin G procaine,LOINC Component,LOINC,Valid,Non-standard,2
40775956,LP16256-7,Piperacillin,LOINC Component,LOINC,Valid,Non-standard,2
40775952,LP16239-3,Pentazocine,LOINC Component,LOINC,Valid,Non-standard,2
40775934,LP16079-3,CISplatin,LOINC Component,LOINC,Valid,Non-standard,2
4077588,18799007,Invasive hydatidiform mole,Morph Abnormality,SNOMED,Valid,Standard,2
40772593,LP15568-6,Ferritin,LOINC Component,LOINC,Valid,Non-standard,2
40772578,LP15389-7,Angiotensin II,LOINC Component,LOINC,Valid,Non-standard,2
4075751,17941002,Arteriolosclerosis,Morph Abnormality,SNOMED,Valid,Standard,2
40757139,4340F,Counseling for women of childbearing potential with epilepsy (EPI),CPT4,CPT4,Valid,Non-standard,2
4073366,242816007,Exposure of patient to medical therapeutic radiation,Event,SNOMED,Valid,Standard,2
4073223,242703003,Accidentally hit by or against moving object,Event,SNOMED,Valid,Standard,2
4073200,242615008,Bite of horse,Event,SNOMED,Valid,Standard,2
4073077,242547007,Exposure to welding arc,Event,SNOMED,Valid,Standard,2
40664836,G8718,Total kt/v greater than or equal to 1.7 per week (total clearance of urea [kt] / volume [v]) (Deprecated),HCPCS,HCPCS,Valid,Standard,2
40664668,G8717,"Spkt/v less than 1.2 (single-pool clearance of urea [kt] / volume [v]), reason not given (Deprecated)",HCPCS,HCPCS,Valid,Standard,2
40664458,G8663,Residual score for the shoulder impairment successfully calculated and the score was equal to zero (0) or greater than zero (> 0),HCPCS,HCPCS,Valid,Standard,2
40660060,G8558,"Not referred to a physician (preferably a physician with training in disorders of the ear) for an otologic evaluation, reason not given (Deprecated)",HCPCS,HCPCS,Valid,Standard,2
4065607,215509002,Crushed between ships in collision,Event,SNOMED,Valid,Standard,2
4063404,215601006,Submersion or drowning due to being thrown overboard,Event,SNOMED,Valid,Standard,2
4063281,215540009,Hit by falling object due to accident to watercraft,Event,SNOMED,Valid,Standard,2
4062888,215125004,Pedal cycle in collision with another pedal cycle,Event,SNOMED,Valid,Standard,2
4060943,19810007,Hang gliding,Qualifier Value,SNOMED,Valid,Standard,2
4058153,160675002,Low residue diet,Clinical Finding,SNOMED,Valid,Standard,2
4056967,182888003,Medication requested,Context-dependent,SNOMED,Valid,Standard,2
4055262,243142003,Dual pressure spontaneous ventilation support,Procedure,SNOMED,Valid,Standard,2
4054229,242613001,Bite of farm animal,Event,SNOMED,Valid,Standard,2
4053394,160430005,Mother deceased,Context-dependent,SNOMED,Valid,Standard,2
4053032,2348006,Adenomatoid tumor,Morph Abnormality,SNOMED,Valid,Standard,2
4052626,160934006,Financial circumstances change,Clinical Finding,SNOMED,Valid,Standard,2
4052298,12503006,Aluminum,Substance,SNOMED,Valid,Non-standard,2
4052146,12478003,"Squamous cell carcinoma, microinvasive",Morph Abnormality,SNOMED,Valid,Standard,2
4051991,125319009,Surgical fistula,Morph Abnormality,SNOMED,Valid,Standard,2
4051445,20955008,"Insulinoma, malignant",Morph Abnormality,SNOMED,Valid,Standard,2
4051249,160402005,FH: Diabetes in pregnancy,Context-dependent,SNOMED,Valid,Standard,2
4051106,160274005,No family history of diabetes mellitus,Context-dependent,SNOMED,Valid,Standard,2
4051104,160266009,No family history of,Context-dependent,SNOMED,Valid,Standard,2
4051100,160250007,No family history of malignancy,Context-dependent,SNOMED,Valid,Standard,2
4050942,160462008,FH: Maternal grandmother,Context-dependent,SNOMED,Valid,Standard,2
4049048,20667008,Myosarcoma,Morph Abnormality,SNOMED,Valid,Standard,2
40485511,444246003,Falls risk assessment score for the elderly,Observable Entity,SNOMED,Valid,Non-standard,2
40483079,442322007,Alexia and agraphia present,Context-dependent,SNOMED,Valid,Standard,2
40482830,443720007,Family history of systemic sclerosis,Context-dependent,SNOMED,Valid,Standard,2
40479787,444487004,Exposure to anogenital Herpes simplex virus,Event,SNOMED,Valid,Standard,2
40479396,444418002,Exposure to Chlamydia trachomatis,Event,SNOMED,Valid,Standard,2
4047847,135898001,Salter-Harris type III,Morph Abnormality,SNOMED,Valid,Standard,2
4044550,129419002,Dilation - action,Qualifier Value,SNOMED,Valid,Standard,2
4044378,129236007,Open approach,Qualifier Value,SNOMED,Valid,Standard,2
4043843,129317004,Debridement - action,Qualifier Value,SNOMED,Valid,Standard,2
4043107,16740003,Anasarca,Morph Abnormality,SNOMED,Valid,Standard,2
4041079,118508005,Structure of ileal conduit,Morph Abnormality,SNOMED,Valid,Standard,2
4038238,162573006,Suspected lung cancer,Context-dependent,SNOMED,Valid,Standard,2
4038196,229072005,Aerobic exercises,Procedure,SNOMED,Valid,Standard,2
4035650,15373003,Creatinine,Substance,SNOMED,Valid,Non-standard,2
4034697,15052009,Diphenoxylate,Substance,SNOMED,Valid,Non-standard,2
4034635,113669008,Burkholderia cepacia,Organism,SNOMED,Valid,Standard,2
4029673,128857001,Sertoli cell tumor,Morph Abnormality,SNOMED,Valid,Non-standard,2
4028983,1368003,Iodine-131,Substance,SNOMED,Valid,Non-standard,4
4028877,128623006,Myelodysplastic neoplasm,Morph Abnormality,SNOMED,Valid,Standard,2
4028786,237363008,Intrauterine death of one twin,Event,SNOMED,Valid,Standard,2
4028557,128726006,"Endometrial stromal sarcoma, low grade",Morph Abnormality,SNOMED,Valid,Standard,2
40282772,11953005,Renal function,Observable Entity,SNOMED,Valid,Standard,2
4028206,13331008,Atrophy,Morph Abnormality,SNOMED,Valid,Standard,2
4027997,227549007,Mayonnaise,Substance,SNOMED,Valid,Standard,6
4027958,227411006,Sage,Substance,SNOMED,Valid,Standard,4
4026995,226041007,Mint,Substance,SNOMED,Valid,Standard,2
4026735,226863004,Yogurt,Substance,SNOMED,Valid,Standard,4
4026198,227408005,Paprika,Substance,SNOMED,Valid,Standard,4
4025400,227350006,Lentils,Substance,SNOMED,Valid,Standard,4
4024511,116566001,Steroid,Substance,SNOMED,Valid,Non-standard,2
4023788,19365003,Acute empyema,Morph Abnormality,SNOMED,Valid,Standard,2
4022670,105568001,In prison,Clinical Finding,SNOMED,Valid,Standard,2
40217366,L9999,"Sales tax, orthotic/prosthetic/other (Deprecated)",HCPCS,HCPCS,Valid,Standard,2
4020626,116613007,Phenol,Substance,SNOMED,Valid,Non-standard,2
4020622,1166006,Titanium,Substance,SNOMED,Valid,Non-standard,2
4016906,170769004,Diabetic - cooperative patient,Clinical Finding,SNOMED,Valid,Standard,2
4016540,210038008,Focal brain injury,Disorder,SNOMED,Valid,Standard,2
4016354,170475009,Exposure to Bacillus anthracis,Event,SNOMED,Valid,Standard,2
4011464,103361006,Unsteady,Qualifier Value,SNOMED,Valid,Standard,2
4009864,102444002,Exposure to toxic dust,Event,SNOMED,Valid,Standard,2
4007471,11108009,Dehiscence,Morph Abnormality,SNOMED,Valid,Standard,2
4007457,111016001,Burn scar,Morph Abnormality,SNOMED,Valid,Standard,2
4005803,110405005,Trephine hole,Morph Abnormality,SNOMED,Valid,Standard,2
3968605,LP435977-6,Glucose,LOINC Component,LOINC,Valid,Non-standard,2
37397624,718311001,Suspected erythema migrans,Context-dependent,SNOMED,Valid,Standard,2
37312219,789540001,Immunization overdue,Clinical Finding,SNOMED,Valid,Standard,2
37311777,818947007,Acinar cell tumor of uncertain behavior,Morph Abnormality,SNOMED,Valid,Standard,2
37208142,461001000124107,Suicide attempt by heroin overdose,Event,SNOMED,Valid,Standard,2
37118774,734154002,"Administration of human papilloma virus type 6, 11, 16, and 18 vaccine done",Context-dependent,SNOMED,Valid,Non-standard,2
37117109,2301000119106,Family history of malignant neoplasm of ovary in first degree relative,Context-dependent,SNOMED,Valid,Standard,2
37117097,126421000119107,Suspected carrier of methicillin resistant staphylococcus aureus,Context-dependent,SNOMED,Valid,Standard,2
37116871,733891001,Gemistocytic astrocytoma isocitrate dehydrogenase mutation,Morph Abnormality,SNOMED,Valid,Standard,2
37116358,733035008,Previously initiated dental therapy not completed,Context-dependent,SNOMED,Valid,Standard,2
37109474,64971000119106,Family history of Von Hippel-Lindau syndrome,Context-dependent,SNOMED,Valid,Standard,2
37109256,286941000119101,Viral hepatitis A and B vaccination given,Context-dependent,SNOMED,Valid,Non-standard,2
37109057,16300531000119107,Human papillomavirus type 9 vaccination given,Context-dependent,SNOMED,Valid,Non-standard,2
37108892,15651391000119108,Neonatal vitamin K administration declined by caregiver,Context-dependent,SNOMED,Valid,Standard,2
37108867,15625371000119108,Long-term current use of ustekinumab,Context-dependent,SNOMED,Valid,Standard,2
37108723,11762561000119103,Assisted living facility patient,Clinical Finding,SNOMED,Valid,Standard,2
37077195,LP18090-8,Diphenoxylate,LOINC Component,LOINC,Valid,Non-standard,2
37072824,LP343335-8,Eslicarbazepine,LOINC Component,LOINC,Valid,Non-standard,2
37071652,LP32686-5,Prilocaine,LOINC Component,LOINC,Valid,Non-standard,2
37068696,LP16845-7,Calcium carbonate,LOINC Component,LOINC,Valid,Non-standard,2
37062247,LP250855-6,Golimumab,LOINC Component,LOINC,Valid,Non-standard,2
37050888,LP62479-8,Lavender (Lavandula angustifolia),LOINC Component,LOINC,Valid,Non-standard,2
37045703,LP18907-3,Bethanechol,LOINC Component,LOINC,Valid,Non-standard,2
37042413,LP18382-9,DOXOrubicin,LOINC Component,LOINC,Valid,Non-standard,2
37040704,LP16997-6,Hornet venom,LOINC Component,LOINC,Valid,Non-standard,2
37039334,LP16325-0,Insulin regular,LOINC Component,LOINC,Valid,Non-standard,2
37037644,LP18552-7,Diflunisal,LOINC Component,LOINC,Valid,Non-standard,2
37034772,LP220476-8,Cetuximab,LOINC Component,LOINC,Valid,Non-standard,2
37017433,713707006,Allergy to abacavir,Clinical Finding,SNOMED,Valid,Non-standard,2
37017222,713458007,Lack of access to transportation,Clinical Finding,SNOMED,Valid,Standard,2
37016389,39361000119108,Meningococcus vaccination given,Context-dependent,SNOMED,Valid,Non-standard,2
36717288,16216861000119107,Dupuytren's contracture,Morph Abnormality,SNOMED,Valid,Non-standard,2
36717233,722814009,Orthotic device in situ,Clinical Finding,SNOMED,Valid,Non-standard,2
36716272,722227004,Wife deceased,Context-dependent,SNOMED,Valid,Standard,2
36713093,31011000119107,Prostate cancer screening declined,Context-dependent,SNOMED,Valid,Standard,2
36712886,143021000119109,Do not resuscitate status with supporting documentation,Clinical Finding,SNOMED,Valid,Standard,2
36712688,106701000119103,Long-term current use of leflunomide,Context-dependent,SNOMED,Valid,Standard,2
36675608,772021008,Allergy to nebivolol,Clinical Finding,SNOMED,Valid,Non-standard,2
3667048,870608005,Allergy to thimerosal,Clinical Finding,SNOMED,Valid,Non-standard,2
3667018,830171008,Allergy to meclizine,Clinical Finding,SNOMED,Valid,Non-standard,2
3661709,870413003,Adverse reaction to vitamin K and/or vitamin K derivative,Disorder,SNOMED,Valid,Standard,2
36034146,LP420302-4,Daratumumab,LOINC Component,LOINC,Valid,Non-standard,2
35817877,4-1140910402,diacetylmorphine,Value,UK Biobank,Valid,Non-standard,2
35627044,e263acef-5101-4624-b159-b7bed97babf1,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,SNOMED,Valid,Non-standard,2
35627040,88efbb40-5c35-4044-9703-b2f904d52973,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,SNOMED,Valid,Non-standard,2
35627026,f68a70d7-26bc-42c8-a44a-ae506e1a2fa5,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,SNOMED,Valid,Non-standard,2
35624635,767479006,Allergy to pyridoxine,Clinical Finding,SNOMED,Valid,Non-standard,2
35622332,763753002,Incomplete right cleft lip,Disorder,SNOMED,Valid,Standard,2
35621783,763035003,Ferric citrate,Substance,SNOMED,Valid,Non-standard,2
35612440,0c0cd0e4-970b-4a98-9948-b36017785276,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,SNOMED,Valid,Non-standard,2
35608145,767203005,Allergy to cromolyn,Clinical Finding,SNOMED,Valid,Non-standard,2
35607974,764092008,Left cleft lip,Disorder,SNOMED,Valid,Standard,2
