Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
4302627,419431001,Fluoroscopic angiography of spinal artery with contrast,Procedure,SNOMED,Valid,Standard,2
43021423,473197003,Transesophageal echocardiography for congenital heart disease,Procedure,SNOMED,Valid,Standard,2
4304743,419311004,Magnetic resonance angiography of renal artery,Procedure,SNOMED,Valid,Standard,2
4305986,82293009,Repair of esophageal stricture,Procedure,SNOMED,Valid,Standard,2
45765680,702681003,Natural contraception education,Procedure,SNOMED,Valid,Standard,2
46270838,708819001,Laparoscopic omentectomy,Procedure,SNOMED,Valid,Standard,2
46270667,708619003,Open biopsy of testis,Procedure,SNOMED,Valid,Standard,2
46270664,708616005,Biopsy of perirectal tissue,Procedure,SNOMED,Valid,Standard,2
46257729,33959,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), open, birth through 5 years of age (includes fluoroscopic guidance, when performed)",Undefined,CPT4,Invalid,Non-standard,2
46257726,0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
46257681,99184,"Initiation of selective head or total body hypothermia in the critically ill neonate, includes appropriate patient selection by review of clinical, imaging and laboratory data, confirmation of esophageal temperature probe location, evaluation of a...",Undefined,CPT4,Invalid,Non-standard,2
46257513,33957,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when perfor...",Undefined,CPT4,Invalid,Non-standard,2
45887512,0340T,"Ablation, pulmonary tumor(s), including pleura or chest wall when involved by tumor extension, percutaneous, cryoablation, unilateral, includes imaging guidance (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
46270931,708929007,Robot assisted laparoscopic partial nephrectomy,Procedure,SNOMED,Valid,Standard,2
44816366,43198,"Esophagoscopy, flexible, transnasal; with biopsy, single or multiple",Undefined,CPT4,Invalid,Non-standard,2
44809343,853071000000107,Liposuction and excision of gynaecomastia,Procedure,SNOMED,Valid,Standard,2
44783481,699576001,Full thickness graft of skin to skin of hand,Procedure,SNOMED,Valid,Standard,2
44783223,699280005,Repair of aortic root,Procedure,SNOMED,Valid,Standard,2
43531665,608889009,Laparoscopic right salpingo-oophorectomy,Procedure,SNOMED,Valid,Standard,2
43531453,609168009,Percutaneous cryoablation of neoplasm of kidney using computed tomography guidance,Procedure,SNOMED,Valid,Standard,2
4347782,241231008,Angiography of aortic root,Procedure,SNOMED,Valid,Standard,2
4346627,241218003,Angiography of common carotid artery,Procedure,SNOMED,Valid,Standard,2
4346313,239255002,Release of common extensor origin at elbow,Procedure,SNOMED,Valid,Standard,2
46270902,708897003,Removal of calculus of salivary gland,Procedure,SNOMED,Valid,Standard,2
46270988,708999004,Laparoscopic repair of bilateral indirect inguinal hernias with graft or prosthesis,Procedure,SNOMED,Valid,Standard,2
4306060,387606008,Construction of end colostomy,Procedure,SNOMED,Valid,Standard,2
759700,92519,"Vestibular evoked myogenic potential (VEMP) testing, with interpretation and report; cervical (cVEMP) and ocular (oVEMP)",Undefined,CPT4,Invalid,Non-standard,2
945203,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard,2
944835,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard,2
927184,97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",Undefined,CPT4,Invalid,Non-standard,2
927160,92274,"Electroretinography (ERG), with interpretation and report; multifocal (mfERG)",Undefined,CPT4,Invalid,Non-standard,2
927159,92273,"Electroretinography (ERG), with interpretation and report; full field (ie, ffERG, flash ERG, Ganzfeld ERG)",Undefined,CPT4,Invalid,Non-standard,2
927103,77046,"Magnetic resonance imaging, breast, without contrast material; unilateral",Undefined,CPT4,Invalid,Non-standard,2
927102,76983,"Ultrasound, elastography; each additional target lesion (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,2
764450,455081000124106,Circumferential body lift,Procedure,SNOMED,Valid,Standard,2
761995,28070001000004105,Bilateral extraction of cataracts,Procedure,SNOMED,Valid,Non-standard,2
710011,90912,"Biofeedback training, perineal muscles, anorectal or urethral sphincter, including EMG and/or manometry, when performed; initial 15 minutes of one-on-one physician or other qualified health care professional contact with the patient",Undefined,CPT4,Invalid,Non-standard,2
46271309,709408000,Fusion of joint of cervical spine by anterior approach for deformity of cervical spine,Procedure,SNOMED,Valid,Standard,2
709992,78831,"Radiopharmaceutical localization of tumor, inflammatory process or distribution of radiopharmaceutical agent(s) (includes vascular flow and blood pool imaging, when performed); tomographic (SPECT), minimum 2 areas (eg, pelvis and knees, chest and ...",Undefined,CPT4,Invalid,Non-standard,2
709982,66988,"Extracapsular cataract removal with insertion of intraocular lens prosthesis (1 stage procedure), manual or mechanical technique (eg, irrigation and aspiration or phacoemulsification); with endoscopic cyclophotocoagulation",Undefined,CPT4,Invalid,Non-standard,2
709981,66987,"Extracapsular cataract removal with insertion of intraocular lens prosthesis (1-stage procedure), manual or mechanical technique (eg, irrigation and aspiration or phacoemulsification), complex, requiring devices or techniques not generally used in...",Undefined,CPT4,Invalid,Non-standard,2
709944,15774,"Grafting of autologous fat harvested by liposuction technique to face, eyelids, mouth, neck, ears, orbits, genitalia, hands, and/or feet; each additional 25 cc injectate, or part thereof (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,2
709909,0562T,Anatomic guide 3D-printed and designed from image data set(s); each additional anatomic guide (List separately in addition to code for primary procedure),Undefined,CPT4,Invalid,Non-standard,2
709908,0561T,Anatomic guide 3D-printed and designed from image data set(s); first anatomic guide,Undefined,CPT4,Invalid,Non-standard,2
709906,0559T,Anatomic model 3D-printed from image data set(s); first individually prepared and processed component of an anatomic structure,Undefined,CPT4,Invalid,Non-standard,2
604492,898207002,Fluoroscopic angiography of artery of right upper limb with contrast,Procedure,SNOMED,Valid,Standard,2
603169,1157017005,Endoscopy of upper gastrointestinal tract,Procedure,SNOMED,Valid,Non-standard,2
46271624,709787009,CT guided thoracentesis,Procedure,SNOMED,Valid,Standard,2
4346304,239231007,Debridement of tendon,Procedure,SNOMED,Valid,Standard,2
4345948,241217008,Angiography of four cerebral arteries,Procedure,SNOMED,Valid,Standard,2
4344628,240285001,Percutaneous insertion of fetal shunt,Procedure,SNOMED,Valid,Standard,2
4313431,86289001,Valvuloplasty of femoral vein,Procedure,SNOMED,Valid,Standard,2
4323279,70580003,Debridement of open fracture of radius,Procedure,SNOMED,Valid,Standard,2
4323150,70480001,Repair of claw toe,Procedure,SNOMED,Valid,Standard,2
4322713,427980007,Sleeve gastrectomy with duodenal switch,Procedure,SNOMED,Valid,Non-standard,2
4321878,9911007,Core needle biopsy,Procedure,SNOMED,Valid,Standard,2
4321677,70163005,Excision of ganglion cyst,Procedure,SNOMED,Valid,Standard,2
4321575,9788004,Lysis of penile adhesions,Procedure,SNOMED,Valid,Standard,23
4321450,9730000,Arthrodesis of hip,Procedure,SNOMED,Valid,Standard,2
4320946,70645009,Injection of therapeutic substance into tendon,Procedure,SNOMED,Valid,Non-standard,2
4320498,9604005,Division of aberrant vessel with reanastomosis,Procedure,SNOMED,Valid,Standard,2
4314477,424225000,Cardiovascular stress test using the dobutamine stress test protocol,Procedure,SNOMED,Valid,Standard,2
4313199,423466006,Arthroscopic procedure,Procedure,SNOMED,Valid,Non-standard,2
4343673,239429000,Repair of lateral collateral ligament of knee joint,Procedure,SNOMED,Valid,Standard,2
4312469,85759000,Esophagotomy with removal of foreign body by thoracic approach,Procedure,SNOMED,Valid,Standard,2
4311417,86323000,Injection of orbit,Procedure,SNOMED,Valid,Standard,2
4310792,85133005,Urinary cystotomy with lysis of intraluminal adhesions,Procedure,SNOMED,Valid,Standard,2
4310537,85360008,Repair of nonunion of tibia with iliac autograft,Procedure,SNOMED,Valid,Standard,2
4310395,85397003,Open reduction of dislocation of elbow,Procedure,SNOMED,Valid,Standard,36
4309960,85572001,"Debridement of open fracture, carpal or metacarpal",Procedure,SNOMED,Valid,Standard,2
4308664,387709005,Removal of ectopic fetus from abdominal cavity,Procedure,SNOMED,Valid,Standard,2
4308592,83735008,Insertion of biliary stent by ERCP,Procedure,SNOMED,Valid,Standard,2
4306191,38767005,Repair of defect of radius AND ulna with autograft,Procedure,SNOMED,Valid,Standard,2
4306061,387607004,Construction of diverting colostomy,Procedure,SNOMED,Valid,Non-standard,2
4323902,429609002,Lung volume reduction surgery,Procedure,SNOMED,Valid,Standard,2
4324694,71658001,Esophagoscopy for biopsy,Procedure,SNOMED,Valid,Standard,2
4325438,71476000,Arthroplasty of wrist,Procedure,SNOMED,Valid,Standard,9
4325441,71503007,MRI of joint of upper extremity,Procedure,SNOMED,Valid,Standard,5525
4343341,239285007,Primary open reduction of fracture of neck of femur and open fixation using dynamic hip screw,Procedure,SNOMED,Valid,Standard,2
4343339,239279000,Fixation of fracture,Procedure,SNOMED,Valid,Standard,2
4343336,239268005,Release of trigger thumb,Procedure,SNOMED,Valid,Standard,2
4342509,236364009,Micro-epididymal spermatozoa aspiration,Procedure,SNOMED,Valid,Standard,2
4339738,232838006,Autograft aortic valve replacement,Procedure,SNOMED,Valid,Standard,2
4338954,88141006,Surgical repair and revision of anastomosis,Procedure,SNOMED,Valid,Standard,2
4338539,881009,Cyclodialysis,Procedure,SNOMED,Valid,Standard,2
4337437,233026009,Excision of left atrial myxoma,Procedure,SNOMED,Valid,Standard,2
4336764,233009003,Atrial operation,Procedure,SNOMED,Valid,Standard,2
4335751,232552004,Arytenoid adduction/rotation,Procedure,SNOMED,Valid,Standard,2
4335585,232687005,Endobronchial intubation,Procedure,SNOMED,Valid,Standard,2
4335102,432037000,CT guided vertebroplasty of sacral spine,Procedure,SNOMED,Valid,Standard,2
4333148,231702007,Biopsy of extraocular muscle,Procedure,SNOMED,Valid,Standard,2
4330782,431809008,Endoscopic retrograde cholangiopancreatography (ERCP) with removal of biliary calculus using fluoroscopic guidance,Procedure,SNOMED,Valid,Standard,2
4330566,2250001,Resection of ascending aorta with anastomosis,Procedure,SNOMED,Valid,Standard,2
4329643,431864000,CT guided injection,Procedure,SNOMED,Valid,Standard,2
4328576,430263007,Arthroscopic shoulder decompression,Procedure,SNOMED,Valid,Standard,2
4328411,431554003,Radionuclide imaging using indium 111 capromab pendetide,Procedure,SNOMED,Valid,Standard,2
4327934,75489002,Blepharoplasty of bilateral upper and lower eyelids,Procedure,SNOMED,Valid,Standard,2
4327322,75016008,Biopsy of soft tissue,Procedure,SNOMED,Valid,Standard,2
4326972,431066004,Biopsy of vocal cord,Procedure,SNOMED,Valid,Standard,39
4210480,56333001,Nerve block,Procedure,SNOMED,Valid,Standard,2
42535581,427041000119109,MRI of left breast without contrast,Procedure,SNOMED,Valid,Standard,2
4254105,74580009,Cauterization of lesion of cervix,Procedure,SNOMED,Valid,Standard,2
42538237,744855001,Excision of right lobe of thyroid gland,Procedure,SNOMED,Valid,Standard,2
4253787,74284004,Diverticulectomy of esophagus,Procedure,SNOMED,Valid,Standard,2
42537583,737067005,Repair of ventral hernia using graft,Procedure,SNOMED,Valid,Standard,2
42537361,736719000,Repair of left inguinal hernia,Procedure,SNOMED,Valid,Standard,2
42537118,736281008,Fluoroscopy guided insertion of intrathecal catheter,Procedure,SNOMED,Valid,Standard,2
42536436,735262008,Revision of left total prosthetic knee arthroplasty,Procedure,SNOMED,Valid,Standard,2
42536397,735196007,Revision of left total hip arthroplasty,Procedure,SNOMED,Valid,Standard,2
42536396,735194005,Revision of right total hip arthroplasty,Procedure,SNOMED,Valid,Standard,2
42535624,4981000087102,CT of bilateral hands with contrast,Procedure,SNOMED,Valid,Standard,2
42535552,391000087100,Fluoroscopic venography of left lower limb with contrast,Procedure,SNOMED,Valid,Standard,2
4259271,44886000,Open reduction of temporomandibular dislocation,Procedure,SNOMED,Valid,Standard,2
42535389,2781000087109,MRI of bilateral ankles,Procedure,SNOMED,Valid,Standard,2
42535349,1911000087108,CT of bilateral shoulders with contrast,Procedure,SNOMED,Valid,Standard,2
4252245,73759005,Duodenectomy,Procedure,SNOMED,Valid,Standard,2
4250788,73953002,Repair of rectovesical fistula,Procedure,SNOMED,Valid,Standard,2
4250458,40801000,Exploration of pelvis by laparotomy,Procedure,SNOMED,Valid,Standard,2
4249739,73311007,"Anesthesia for ventral or incisional hernia repair, lower abdomen",Procedure,SNOMED,Valid,Non-standard,2
4248872,73006002,"Cranial decompression, posterior fossa",Procedure,SNOMED,Valid,Standard,32
4248147,72821000,Biopsy of temporal artery,Procedure,SNOMED,Valid,Standard,10
4248130,72757000,Hymenectomy,Procedure,SNOMED,Valid,Standard,9
4247359,9407005,Insertion of pin-retained palatal prosthesis,Procedure,SNOMED,Valid,Standard,2
4258134,440418007,Open reduction of fracture of medial malleolus with internal fixation,Procedure,SNOMED,Valid,Standard,2
4260660,45010005,Secondary revision of orbitocraniofacial reconstruction,Procedure,SNOMED,Valid,Standard,2
4273546,63769003,Operation on facial bone,Procedure,SNOMED,Valid,Standard,2
4264265,397108006,Esophagostomy operation,Procedure,SNOMED,Valid,Standard,2
42733542,46934,"Destruction of hemorrhoids, any method; internal (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42732629,93511,"Left heart catheterization, retrograde, from the brachial artery, axillary artery or femoral artery; by cutdown (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
4271435,63107007,Visual evoked potential study,Procedure,SNOMED,Valid,Standard,380
4271301,62935003,Incision of cornea,Procedure,SNOMED,Valid,Standard,2
4270512,63104000,Osteoclasis of patella,Procedure,SNOMED,Valid,Standard,2
4269652,62348008,Open reduction of fracture of phalanges of foot with internal fixation,Procedure,SNOMED,Valid,Standard,2
4267431,62562000,Osteoclasis of femur,Procedure,SNOMED,Valid,Standard,2
4266515,62324004,Incision of penis,Procedure,SNOMED,Valid,Standard,2
4266392,61520005,Total osteoplasty of maxilla,Procedure,SNOMED,Valid,Standard,2
4265912,62258005,Resection of diverticulum,Procedure,SNOMED,Valid,Standard,2
4262989,361162007,"Repair of eyelid laceration, full-thickness involving lid margin",Procedure,SNOMED,Valid,Standard,2
4260968,440534008,Repair of pseudoaneurysm,Procedure,SNOMED,Valid,Standard,2
42628612,54438,"Replantation, penis, complete amputation including urethral repair (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42628584,0427T,Insertion or replacement of neurostimulator system for treatment of central sleep apnea; pulse generator only (Deprecated),Undefined,CPT4,Invalid,Non-standard,2
42628583,0398T,"Magnetic resonance image guided high intensity focused ultrasound (MRgFUS), stereotactic ablation lesion, intracranial for movement disorder including stereotactic navigation and frame placement when performed (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42628579,36473,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; first vein treated",Undefined,CPT4,Invalid,Non-standard,2
42628009,0474T,"Insertion of anterior segment aqueous drainage device, with creation of intraocular reservoir, internal approach, into the supraciliary space",Undefined,CPT4,Invalid,Non-standard,2
4262290,35797001,Implantation of electronic stimulator in brain,Procedure,SNOMED,Valid,Standard,15
4262081,441369004,Thawing of cryopreserved embryo,Procedure,SNOMED,Valid,Standard,2
4261828,35627003,Grafting to skin of extremity,Procedure,SNOMED,Valid,Standard,60
4261636,45885009,Open reduction of dislocation of wrist,Procedure,SNOMED,Valid,Standard,2
4261484,44988003,Repair of nonunion of tibia,Procedure,SNOMED,Valid,Standard,2
4245157,59601001,Dermabrasion of face,Procedure,SNOMED,Valid,Standard,2
4245100,9280007,Proctoplasty for stenosis,Procedure,SNOMED,Valid,Standard,2
4245040,59444009,Bifemoral bypass graft with vein,Procedure,SNOMED,Valid,Standard,2
4217721,395722001,Repair of atresia of pulmonary valve,Procedure,SNOMED,Valid,Standard,2
4224012,84120008,Major reconstruction of chest wall,Procedure,SNOMED,Valid,Standard,2
4223677,84303004,Neurolysis,Procedure,SNOMED,Valid,Standard,104
4223084,84736001,Excision of exostosis from external auditory canal,Procedure,SNOMED,Valid,Standard,2
4221982,40250003,Interatrial transposition of venous return,Procedure,SNOMED,Valid,Standard,2
4220988,82736000,Trabeculotomy,Procedure,SNOMED,Valid,Standard,2
4220364,82588005,Ureteral reflux study,Procedure,SNOMED,Valid,Standard,2
4220202,82158006,Petrous apicectomy including radical mastoidectomy,Procedure,SNOMED,Valid,Standard,2
4219984,41811001,Repair of choanal atresia by transpalatal approach,Procedure,SNOMED,Valid,Standard,2
4218576,81404005,Transcanal tympanolysis,Procedure,SNOMED,Valid,Standard,2
4218109,72010008,Removal of internal fixation device,Procedure,SNOMED,Valid,Standard,2
4217665,72583007,Repair of diaphragmatic hernia by thoracic approach,Procedure,SNOMED,Valid,Standard,2
4244555,60044006,Closed reduction of dislocation of hand,Procedure,SNOMED,Valid,Standard,2
4217188,72558007,Closure of stoma of thorax,Procedure,SNOMED,Valid,Standard,2
4217023,72370007,Repair of recurrent ventral hernia,Procedure,SNOMED,Valid,Standard,2
4216658,81232004,Radical cystoprostatectomy,Procedure,SNOMED,Valid,Standard,2
4216442,41825000,Incision of Bartholin's cyst,Procedure,SNOMED,Valid,Standard,2
4216351,80742007,Fixation of hip,Procedure,SNOMED,Valid,Standard,2
4215700,395140006,Primary intestinal anastomosis,Procedure,SNOMED,Valid,Standard,2
4214725,80496005,Total mandibulectomy with reconstruction,Procedure,SNOMED,Valid,Standard,2
4214449,39301001,Partial dermabrasion,Procedure,SNOMED,Valid,Standard,2
4212973,414089002,Emergency percutaneous coronary intervention,Procedure,SNOMED,Valid,Standard,2
4211986,57462009,Replacement of tube or enterostomy device of large intestine,Procedure,SNOMED,Valid,Standard,2
4224286,404197002,Extraction of multiple deciduous teeth,Procedure,SNOMED,Valid,Standard,2
4224422,421266004,Descemet's stripping endothelial keratoplasty,Procedure,SNOMED,Valid,Standard,2
4225119,84728005,Neurological examination,Procedure,SNOMED,Valid,Standard,2
4226813,405326004,Angioplasty of internal carotid artery,Procedure,SNOMED,Valid,Standard,2
4243185,58665004,Revision of corrective procedure on heart,Procedure,SNOMED,Valid,Standard,2
4243168,38375002,"Sinusotomy, multiple",Procedure,SNOMED,Valid,Standard,2
4240663,91675004,Arthroscopy of elbow with removal of foreign body,Procedure,SNOMED,Valid,Standard,2
4239083,91119001,Abdominal lymphangiogram,Procedure,SNOMED,Valid,Non-standard,2
4238646,58347006,Excision of lymph node,Procedure,SNOMED,Valid,Standard,2
4237656,90897006,Anesthesia for transvenous pacemaker insertion,Procedure,SNOMED,Valid,Non-standard,2
4237294,57103007,Reattachment of retina by diathermy,Procedure,SNOMED,Valid,Standard,2
4237289,57071006,Sympathectomy,Procedure,SNOMED,Valid,Standard,2
4236485,91024001,Removal of internal penile prosthesis,Procedure,SNOMED,Valid,Standard,2
4236189,90648000,Partial cystectomy with reimplantation of ureter into urinary bladder,Procedure,SNOMED,Valid,Standard,2
4234953,405425001,Catheterization of internal jugular vein,Procedure,SNOMED,Valid,Standard,2
4234949,405416007,Revision of transmetatarsal amputation,Procedure,SNOMED,Valid,Standard,2
4233441,440096003,Repair of persistant cloaca by abdominal and sacroperineal approach,Procedure,SNOMED,Valid,Standard,2
4232878,438815000,Radiofrequency ablation of lesion of liver using ultrasound guidance,Procedure,SNOMED,Valid,Standard,2
4231956,438572004,Thoracic laminectomy and excision of intradural spinal lesion,Procedure,SNOMED,Valid,Standard,2
4231907,359895004,Radiocarpal fusion,Procedure,SNOMED,Valid,Standard,2
4231725,89951000,U-tube hepaticoenterostomy,Procedure,SNOMED,Valid,Standard,2
4231590,8979005,Creation of peritoneal-venous shunt,Procedure,SNOMED,Valid,Standard,2
4230232,359548007,Open biopsy of small intestine,Procedure,SNOMED,Valid,Standard,2
4229447,88821004,Vascular bypass of renal artery,Procedure,SNOMED,Valid,Standard,2
4229118,88748005,Cholelithotomy,Procedure,SNOMED,Valid,Standard,2
4273524,64772004,Excision of lesion of mesentery,Procedure,SNOMED,Valid,Standard,2
42735923,33861,"Ascending aorta graft, with cardiopulmonary bypass, with or without valve suspension; with coronary reconstruction (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42897725,047L3D6,"Dilation of Left Femoral Artery, Bifurcation, with Intraluminal Device, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897392,04CR0Z6,"Extirpation of Matter from Right Posterior Tibial Artery, Bifurcation, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897390,04CQ3Z6,"Extirpation of Matter from Left Anterior Tibial Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897381,04CM3Z6,"Extirpation of Matter from Right Popliteal Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897371,04CJ0Z6,"Extirpation of Matter from Left External Iliac Artery, Bifurcation, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897328,04CH0Z6,"Extirpation of Matter from Right External Iliac Artery, Bifurcation, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897320,04CD3Z6,"Extirpation of Matter from Left Common Iliac Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897317,04CC3Z6,"Extirpation of Matter from Right Common Iliac Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42897209,047R346,"Dilation of Right Posterior Tibial Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42737670,78715,Kidney vascular flow only (Deprecated),Undefined,CPT4,Invalid,Non-standard,2
4298398,386544003,Endoscopy of urethra,Procedure,SNOMED,Valid,Standard,2
4301347,387687001,Surgical manipulation of joint,Procedure,SNOMED,Valid,Standard,2
4301346,387685009,Surgical manipulation of shoulder joint,Procedure,SNOMED,Valid,Standard,2
4301336,387640008,Thoracoplasty procedure,Procedure,SNOMED,Valid,Standard,2
4300889,77773000,Angiectomy with graft replacement of abdominal vein,Procedure,SNOMED,Valid,Standard,2
4300386,387694003,Manipulation of elbow joint,Procedure,SNOMED,Valid,Standard,2
4299791,77950003,Repair of retina for retinal detachment by cryotherapy,Procedure,SNOMED,Valid,Standard,2
4299615,386682000,Arthrodesis of foot,Procedure,SNOMED,Valid,Standard,2
4299609,386641000,Therapeutic termination of pregnancy procedure,Procedure,SNOMED,Valid,Standard,2
4298976,77664001,Suture of brachial plexus,Procedure,SNOMED,Valid,Standard,2
4298492,384723003,Radical mastectomy,Procedure,SNOMED,Valid,Standard,2
4297862,76611008,Atherectomy by laser,Procedure,SNOMED,Valid,Standard,2
4296620,7683005,Incision of blood vessel,Procedure,SNOMED,Valid,Standard,29
4296477,76687004,Removal of suture from abdominal wall,Procedure,SNOMED,Valid,Standard,2
4295887,7664003,Incision of external auditory canal,Procedure,SNOMED,Valid,Standard,2
4295569,76034000,Arthroplasty with prosthetic replacement of lunate,Procedure,SNOMED,Valid,Standard,2
4295419,75826000,Arthrodesis of elbow joint with autograft,Procedure,SNOMED,Valid,Standard,2
4295161,401240008,Drainage of pancreatic pseudocyst,Procedure,SNOMED,Valid,Standard,2
4294664,7556002,Ligation of ureter,Procedure,SNOMED,Valid,Standard,2
4294516,76167004,Removal of ocular implant,Procedure,SNOMED,Valid,Standard,2
4291022,37210000,Ligation of parotid duct,Procedure,SNOMED,Valid,Standard,2
42896528,04703E6,"Dilation of Abdominal Aorta, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
4278216,6615001,Electroretinography,Procedure,SNOMED,Valid,Standard,49
42872799,450792002,Revision of fusion of lumbar spine,Procedure,SNOMED,Valid,Standard,2
4287259,69455007,Repair of diaphragm,Procedure,SNOMED,Valid,Standard,2
42872509,450500003,Laparoscopic cholecystostomy,Procedure,SNOMED,Valid,Standard,2
4286807,69036001,Total pancreaticoduodenectomy,Procedure,SNOMED,Valid,Standard,2
4285743,67424009,"Excision of aural glomus tumor, transmastoid",Procedure,SNOMED,Valid,Non-standard,2
4285644,36895007,Exploration of orbit,Procedure,SNOMED,Valid,Standard,2
4285417,6846004,Incision of pituitary gland,Procedure,SNOMED,Valid,Standard,2
4282629,67354000,Removal of lumbosubarachnoid shunt,Procedure,SNOMED,Valid,Standard,12
4278244,65313007,Percutaneous extraction of common duct stones,Procedure,SNOMED,Valid,Standard,2
4277100,65360004,Construction of artificial vagina with graft,Procedure,SNOMED,Valid,Standard,2
42896459,047C3E6,"Dilation of Right Common Iliac Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42742518,32671,"Thoracoscopy, surgical; with removal of lung (pneumonectomy)",Undefined,CPT4,Invalid,Non-standard,2
42742461,0268T,"Implantation or replacement of carotid sinus baroreflex activation device; pulse generator only (includes intra-operative interrogation, programming, and repositioning, when performed)",Undefined,CPT4,Invalid,Non-standard,2
42742458,0265T,"Intramuscular autologous bone marrow cell therapy, with preparation of harvested cells, multiple injections, one leg, including ultrasound guidance, if performed; unilateral or bilateral bone marrow harvest only for intramuscular autologous bone m...",Undefined,CPT4,Invalid,Non-standard,2
42740975,0137T,"Biopsy, prostate, needle, saturation sampling for prostate mapping (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42740676,90467,"Immunization administration under age 8 years (includes intranasal or oral routes of administration) when the physician counsels the patient/family; first administration (single or combination vaccine/toxoid), per day (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42739255,78461,"Myocardial perfusion imaging; multiple studies, (planar) at rest and/or stress (exercise and/or pharmacologic), and redistribution and/or rest injection, with or without quantification (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42739012,99432,"Normal newborn care in other than hospital or birthing room setting, including physical examination of baby and conference(s) with parent(s) (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42738690,91052,"Gastric analysis test with injection of stimulant of gastric secretion (eg, histamine, insulin, pentagastrin, calcium and secretin) (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
42738689,91033,"Esophagus, acid reflux test, with intraluminal pH electrode for detection of gastroesophageal reflux; prolonged recording (Deprecated)",Undefined,CPT4,Invalid,Non-standard,2
4287375,69483009,Shunt of cerebral ventricle to extracranial site,Procedure,SNOMED,Valid,Standard,2
4287484,397397002,Bronchoscopy and bronchoalveolar lavage,Procedure,SNOMED,Valid,Standard,24863
4287567,68660007,Punch biopsy,Procedure,SNOMED,Valid,Standard,2
4288675,396329001,Radiologic examination of mastoids complete three or more views per side,Procedure,SNOMED,Valid,Non-standard,2
42896173,037L3Z6,"Dilation of Left Internal Carotid Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42895407,03CL3Z6,"Extirpation of Matter from Left Internal Carotid Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42895298,03C83Z6,"Extirpation of Matter from Left Brachial Artery, Bifurcation, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
42895297,03C80Z6,"Extirpation of Matter from Left Brachial Artery, Bifurcation, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
4289432,69130005,Stapedectomy,Procedure,SNOMED,Valid,Standard,7
4249714,73199004,Arthrodesis of carpometacarpal joint of thumb with autograft,Procedure,SNOMED,Valid,Standard,2
